날짜,순위,팀명,경기,승,패,무,승률,게임차,최근10경기,연속,홈,방문
20230610,4,NC,54,30,24,0,0.556,4.5,8승0무2패,4승,11-0-11,19-0-13
20230610,5,두산,54,27,26,1,0.509,7,5승0무5패,2패,15-1-10,12-0-16
20230610,6,KIA,52,25,27,0,0.481,8.5,5승0무5패,2승,14-0-14,11-0-13
20230610,7,삼성,55,24,31,0,0.436,11,5승0무5패,1승,12-0-16,12-0-15
20230610,8,KT,55,22,31,2,0.415,12,6승0무4패,1패,12-1-15,10-1-16
20230610,9,키움,59,24,34,1,0.414,12.5,4승1무5패,1승,15-1-13,9-0-21
20230610,10,한화,56,21,32,3,0.396,13,4승0무6패,2승,13-0-17,8-3-15
20230611,1,SSG,57,35,21,1,0.625,0,6승0무4패,3패,16-1-10,19-0-11
20230611,2,LG,59,34,23,2,0.596,1.5,3승1무6패,1승,17-1-12,17-1-11
20230611,3,NC,55,31,24,0,0.564,3.5,8승0무2패,5승,12-0-11,19-0-13
20230611,4,롯데,54,30,24,0,0.556,4,3승0무7패,2패,16-0-12,14-0-12
20230611,5,두산,55,28,26,1,0.519,6,6승0무4패,1승,16-1-10,12-0-16
20230611,6,KIA,53,25,28,0,0.472,8.5,4승0무6패,1패,14-0-14,11-0-14
20230611,7,삼성,56,25,31,0,0.446,10,5승0무5패,2승,13-0-16,12-0-15
20230611,8,키움,60,25,34,1,0.424,11.5,4승1무5패,2승,15-1-13,10-0-21
20230611,9,KT,56,22,32,2,0.407,12,6승0무4패,2패,12-1-16,10-1-16
20230611,10,한화,57,21,33,3,0.389,13,4승0무6패,1패,13-0-18,8-3-15
20230613,1,SSG,58,36,21,1,0.632,0,6승0무4패,1승,17-1-10,19-0-11
20230613,2,LG,60,35,23,2,0.603,1.5,3승1무6패,2승,18-1-12,17-1-11
20230613,3,롯데,55,31,24,0,0.564,4,4승0무6패,1승,17-0-12,14-0-12
20230613,4,NC,56,31,25,0,0.554,4.5,8승0무2패,1패,12-0-12,19-0-13
20230613,5,두산,56,29,26,1,0.527,6,6승0무4패,2승,16-1-10,13-0-16
20230613,6,KIA,54,25,29,0,0.463,9.5,3승0무7패,2패,14-0-14,11-0-15
20230613,7,삼성,57,25,32,0,0.439,11,5승0무5패,1패,13-0-16,12-0-16
20230613,8,키움,61,26,34,1,0.433,11.5,5승1무4패,3승,16-1-13,10-0-21
20230613,9,KT,57,22,33,2,0.400,13,6승0무4패,3패,12-1-16,10-1-17
20230613,10,한화,58,21,34,3,0.382,14,3승0무7패,2패,13-0-18,8-3-16
20230614,1,SSG,59,36,22,1,0.621,0,5승0무5패,1패,17-1-11,19-0-11
20230614,2,LG,61,36,23,2,0.610,0.5,4승1무5패,3승,19-1-12,17-1-11
20230614,3,NC,57,32,25,0,0.561,3.5,8승0무2패,1승,13-0-12,19-0-13
20230614,4,롯데,56,31,25,0,0.554,4,3승0무7패,1패,17-0-13,14-0-12
20230614,5,두산,57,29,27,1,0.518,6,5승0무5패,1패,16-1-10,13-0-17
20230614,6,KIA,55,25,30,0,0.455,9.5,3승0무7패,3패,14-0-14,11-0-16
20230614,7,키움,62,27,34,1,0.443,10.5,6승1무3패,4승,17-1-13,10-0-21
20230614,8,삼성,58,25,33,0,0.431,11,4승0무6패,2패,13-0-16,12-0-17
20230614,9,KT,58,23,33,2,0.411,12,7승0무3패,1승,12-1-16,11-1-17
20230614,10,한화,59,22,34,3,0.393,13,4승0무6패,1승,13-0-18,9-3-16
20230615,1,LG,62,37,23,2,0.617,0,5승1무4패,4승,20-1-12,17-1-11
20230615,2,SSG,60,36,23,1,0.610,0.5,4승0무6패,2패,17-1-12,19-0-11
20230615,3,NC,58,33,25,0,0.569,3,8승0무2패,2승,14-0-12,19-0-13
20230615,4,롯데,57,31,26,0,0.544,4.5,2승0무8패,2패,17-0-14,14-0-12
20230615,5,두산,58,29,28,1,0.509,6.5,5승0무5패,2패,16-1-10,13-0-18
20230615,6,KIA,56,26,30,0,0.464,9,4승0무6패,1승,14-0-14,12-0-16
20230615,7,키움,63,27,35,1,0.435,11,6승1무3패,1패,17-1-14,10-0-21
20230615,8,삼성,59,25,34,0,0.424,11.5,3승0무7패,3패,13-0-16,12-0-18
20230615,9,KT,59,24,33,2,0.421,11.5,7승0무3패,2승,12-1-16,12-1-17
20230615,10,한화,60,23,34,3,0.404,12.5,5승0무5패,2승,13-0-18,10-3-16
20230616,1,LG,63,38,23,2,0.623,0,6승1무3패,5승,21-1-12,17-1-11
20230616,2,SSG,61,37,23,1,0.617,0.5,5승0무5패,1승,18-1-12,19-0-11
20230616,3,NC,59,33,26,0,0.559,4,7승0무3패,1패,14-0-12,19-0-14
20230616,4,롯데,58,31,27,0,0.534,5.5,2승0무8패,3패,17-0-14,14-0-13
20230616,5,두산,59,29,29,1,0.500,7.5,5승0무5패,3패,16-1-10,13-0-19
20230616,6,KIA,57,27,30,0,0.474,9,4승0무6패,2승,15-0-14,12-0-16
20230616,7,키움,64,27,35,2,0.435,11.5,5승2무3패,1패,17-1-14,10-1-21
20230616,8,KT,60,25,33,2,0.431,11.5,7승0무3패,3승,13-1-16,12-1-17
20230616,9,삼성,60,25,35,0,0.417,12.5,3승0무7패,4패,13-0-16,12-0-19
20230616,10,한화,61,23,34,4,0.404,13,4승1무5패,2승,13-1-18,10-3-16
20230617,1,SSG,62,38,23,1,0.623,0,5승0무5패,2승,19-1-12,19-0-11
20230617,2,LG,64,38,24,2,0.613,0.5,5승1무4패,1패,21-1-13,17-1-11
20230617,3,NC,60,34,26,0,0.567,3.5,8승0무2패,1승,14-0-12,20-0-14
20230617,4,롯데,59,31,28,0,0.525,6,2승0무8패,4패,17-0-14,14-0-14
20230617,5,두산,60,30,29,1,0.508,7,5승0무5패,1승,16-1-10,14-0-19
20230617,6,KIA,58,27,31,0,0.466,9.5,4승0무6패,1패,15-0-15,12-0-16
20230617,7,키움,65,28,35,2,0.444,11,6승2무2패,1승,17-1-14,11-1-21
20230617,8,KT,61,26,33,2,0.441,11,7승0무3패,4승,14-1-16,12-1-17
20230617,9,삼성,61,25,36,0,0.410,13,2승0무8패,5패,13-0-16,12-0-20
20230617,10,한화,62,23,35,4,0.397,13.5,4승1무5패,1패,13-1-19,10-3-16
20230618,1,LG,65,39,24,2,0.619,0,6승0무4패,1승,22-1-13,17-1-11
20230618,2,SSG,63,38,24,1,0.613,0.5,4승0무6패,1패,19-1-13,19-0-11
20230618,3,NC,61,34,26,1,0.567,3.5,7승1무2패,1승,14-0-12,20-1-14
20230618,4,롯데,60,32,28,0,0.533,5.5,3승0무7패,1승,17-0-14,15-0-14
20230618,5,두산,61,30,30,1,0.500,7.5,4승0무6패,1패,16-1-10,14-0-20
20230618,6,KIA,59,27,31,1,0.466,9.5,4승1무5패,1패,15-1-15,12-0-16
20230618,7,키움,66,29,35,2,0.453,10.5,7승1무2패,2승,17-1-14,12-1-21
20230618,8,KT,62,26,34,2,0.433,11.5,6승0무4패,1패,14-1-17,12-1-17
20230618,9,삼성,62,26,36,0,0.419,12.5,3승0무7패,1승,13-0-16,13-0-20
20230618,10,한화,63,23,36,4,0.390,14,4승1무5패,2패,13-1-20,10-3-16
20230620,1,SSG,64,39,24,1,0.619,0,4승0무6패,1승,19-1-13,20-0-11
20230620,2,LG,66,39,25,2,0.609,0.5,6승0무4패,1패,22-1-13,17-1-12
20230620,3,NC,62,35,26,1,0.574,3,7승1무2패,2승,15-0-12,20-1-14
20230620,4,롯데,61,32,29,0,0.525,6,3승0무7패,1패,17-0-14,15-0-15
20230620,5,두산,62,30,31,1,0.492,8,3승0무7패,2패,16-1-11,14-0-20
20230620,6,KIA,60,28,31,1,0.475,9,5승1무4패,1승,15-1-15,13-0-16
20230620,7,키움,67,30,35,2,0.462,10,7승1무2패,3승,17-1-14,13-1-21
20230620,8,KT,63,27,34,2,0.443,11,6승0무4패,1승,15-1-17,12-1-17
20230620,9,삼성,63,26,37,0,0.413,13,3승0무7패,1패,13-0-17,13-0-20
20230620,10,한화,64,23,37,4,0.383,14.5,4승1무5패,3패,13-1-21,10-3-16
20230621,1,SSG,65,40,24,1,0.625,0,5승0무5패,2승,19-1-13,21-0-11
20230621,2,LG,67,40,25,2,0.615,0.5,7승0무3패,1승,22-1-13,18-1-12
20230621,3,NC,63,35,27,1,0.565,4,6승1무3패,1패,15-0-13,20-1-14
20230621,4,롯데,62,32,30,0,0.516,7,2승0무8패,2패,17-0-14,15-0-16
20230621,5,두산,63,30,32,1,0.484,9,3승0무7패,3패,16-1-12,14-0-20
20230621,6,키움,68,31,35,2,0.470,10,8승1무1패,4승,17-1-14,14-1-21
20230621,7,KIA,61,28,32,1,0.467,10,4승1무5패,1패,15-1-15,13-0-17
20230621,8,KT,64,28,34,2,0.452,11,6승0무4패,2승,16-1-17,12-1-17
20230621,9,삼성,64,26,38,0,0.406,14,3승0무7패,2패,13-0-18,13-0-20
20230621,10,한화,65,24,37,4,0.393,14.5,4승1무5패,1승,14-1-21,10-3-16
20230622,1,SSG,66,41,24,1,0.631,0,6승0무4패,3승,19-1-13,22-0-11
20230622,2,LG,68,41,25,2,0.621,0.5,8승0무2패,2승,22-1-13,19-1-12
20230622,3,NC,64,35,28,1,0.556,5,5승1무4패,2패,15-0-14,20-1-14
20230622,4,롯데,63,32,31,0,0.508,8,2승0무8패,3패,17-0-14,15-0-17
20230622,5,키움,69,32,35,2,0.478,10,8승1무1패,5승,17-1-14,15-1-21
20230622,6,두산,64,30,33,1,0.476,10,3승0무7패,4패,16-1-13,14-0-20
20230622,7,KT,65,29,34,2,0.460,11,7승0무3패,3승,17-1-17,12-1-17
20230622,8,KIA,62,28,33,1,0.459,11,3승1무6패,2패,15-1-15,13-0-18
20230622,9,한화,66,25,37,4,0.403,14.5,4승1무5패,2승,15-1-21,10-3-16
20230622,10,삼성,65,26,39,0,0.400,15,2승0무8패,3패,13-0-19,13-0-20
20230623,1,SSG,67,42,24,1,0.636,0,7승0무3패,4승,20-1-13,22-0-11
20230623,2,LG,69,41,26,2,0.612,1.5,7승0무3패,1패,22-1-14,19-1-12
20230623,3,NC,65,35,29,1,0.547,6,4승1무5패,3패,15-0-15,20-1-14
20230623,4,롯데,64,33,31,0,0.516,8,3승0무7패,1승,17-0-14,16-0-17
20230623,5,두산,65,31,33,1,0.484,10,3승0무7패,1승,16-1-13,15-0-20
20230623,6,키움,70,32,36,2,0.471,11,7승1무2패,1패,17-1-15,15-1-21
20230623,7,KT,66,30,34,2,0.469,11,8승0무2패,4승,17-1-17,13-1-17
20230623,8,KIA,63,28,34,1,0.452,12,3승1무6패,3패,15-1-16,13-0-18
20230623,9,한화,67,26,37,4,0.413,14.5,5승1무4패,3승,15-1-21,11-3-16
20230623,10,삼성,66,26,40,0,0.394,16,1승0무9패,4패,13-0-19,13-0-21
20230624,1,SSG,68,43,24,1,0.642,0,7승0무3패,5승,21-1-13,22-0-11
20230624,2,LG,70,42,26,2,0.618,1.5,7승0무3패,1승,23-1-14,19-1-12
20230624,3,NC,66,35,30,1,0.538,7,4승1무5패,4패,15-0-16,20-1-14
20230624,4,롯데,65,33,32,0,0.508,9,2승0무8패,1패,17-0-14,16-0-18
20230624,5,키움,71,33,36,2,0.478,11,7승1무2패,1승,18-1-15,15-1-21
20230624,6,두산,66,31,34,1,0.477,11,2승0무8패,1패,16-1-13,15-0-21
20230624,7,KT,67,30,35,2,0.462,12,8승0무2패,1패,17-1-17,13-1-18
20230624,8,KIA,64,29,34,1,0.460,12,4승1무5패,1승,16-1-16,13-0-18
20230624,9,한화,68,27,37,4,0.422,14.5,6승1무3패,4승,15-1-21,12-3-16
20230624,10,삼성,67,26,41,0,0.388,17,1승0무9패,5패,13-0-19,13-0-22
20230625,1,SSG,69,43,25,1,0.632,0,7승0무3패,1패,21-1-14,22-0-11
20230625,2,LG,71,43,26,2,0.623,0.5,7승0무3패,2승,24-1-14,19-1-12
20230625,3,NC,66,35,30,1,0.538,6.5,4승1무5패,4패,15-0-16,20-1-14
20230625,4,롯데,66,33,33,0,0.500,9,2승0무8패,2패,17-0-14,16-0-19
20230625,5,두산,67,32,34,1,0.485,10,3승0무7패,1승,16-1-13,16-0-21
20230625,6,키움,72,33,37,2,0.471,11,6승1무3패,1패,18-1-16,15-1-21
20230625,7,KT,67,30,35,2,0.462,11.5,8승0무2패,1패,17-1-17,13-1-18
20230625,8,KIA,64,29,34,1,0.460,11.5,4승1무5패,1승,16-1-16,13-0-18
20230625,9,한화,68,27,37,4,0.422,14,6승1무3패,4승,15-1-21,12-3-16
20230625,10,삼성,68,27,41,0,0.397,16,2승0무8패,1승,13-0-19,14-0-22
20230627,1,LG,72,44,26,2,0.629,0,7승0무3패,3승,24-1-14,20-1-12
20230627,2,SSG,70,43,26,1,0.623,0.5,7승0무3패,2패,21-1-15,22-0-11
20230627,3,NC,67,35,31,1,0.530,7,3승1무6패,5패,15-0-16,20-1-15
20230627,4,롯데,67,34,33,0,0.507,8.5,3승0무7패,1승,18-0-14,16-0-19
20230627,5,두산,68,33,34,1,0.493,9.5,4승0무6패,2승,17-1-13,16-0-21
20230627,6,키움,73,34,37,2,0.479,10.5,7승1무2패,1승,18-1-16,16-1-21
20230627,7,KT,68,30,36,2,0.455,12,7승0무3패,2패,17-1-17,13-1-19
20230627,8,KIA,65,29,35,1,0.453,12,4승1무5패,1패,16-1-17,13-0-18
20230627,9,한화,69,28,37,4,0.431,13.5,6승1무3패,5승,16-1-21,12-3-16
20230627,10,삼성,69,27,42,0,0.391,16.5,2승0무8패,1패,13-0-19,14-0-23
20230628,1,LG,73,45,26,2,0.634,0,7승0무3패,4승,24-1-14,21-1-12
20230628,2,SSG,71,43,27,1,0.614,1.5,6승0무4패,3패,21-1-16,22-0-11
20230628,3,NC,68,36,31,1,0.537,7,3승1무6패,1승,15-0-16,21-1-15
20230628,4,롯데,68,35,33,0,0.515,8.5,4승0무6패,2승,19-0-14,16-0-19
20230628,5,키움,74,35,37,2,0.486,10.5,8승0무2패,2승,18-1-16,17-1-21
20230628,6,두산,69,33,35,1,0.485,10.5,4승0무6패,1패,17-1-14,16-0-21
20230628,7,KT,69,30,37,2,0.448,13,6승0무4패,3패,17-1-17,13-1-20
20230628,8,KIA,66,29,36,1,0.446,13,3승1무6패,2패,16-1-18,13-0-18
20230628,9,한화,70,29,37,4,0.439,13.5,6승1무3패,6승,17-1-21,12-3-16
20230628,10,삼성,70,27,43,0,0.386,17.5,2승0무8패,2패,13-0-19,14-0-24
20230630,1,LG,74,46,26,2,0.639,0,8승0무2패,5승,25-1-14,21-1-12
20230630,2,SSG,72,44,27,1,0.620,1.5,6승0무4패,1승,21-1-16,23-0-11
20230630,3,NC,69,36,32,1,0.529,8,3승1무6패,1패,15-0-16,21-1-16
20230630,4,롯데,69,36,33,0,0.522,8.5,5승0무5패,3승,20-0-14,16-0-19
20230630,5,키움,75,35,38,2,0.479,11.5,7승0무3패,1패,18-1-17,17-1-21
20230630,6,두산,70,33,36,1,0.478,11.5,3승0무7패,2패,17-1-14,16-0-22
20230630,7,KT,70,31,37,2,0.456,13,6승0무4패,1승,18-1-17,13-1-20
20230630,8,한화,71,30,37,4,0.448,13.5,7승0무3패,7승,17-1-21,13-3-16
20230630,9,KIA,67,29,37,1,0.439,14,2승1무7패,3패,16-1-18,13-0-19
20230630,10,삼성,71,27,44,0,0.380,18.5,2승0무8패,3패,13-0-20,14-0-24
20230701,1,LG,75,46,27,2,0.630,0,7승0무3패,1패,25-1-15,21-1-12
20230701,2,SSG,73,44,28,1,0.611,1.5,6승0무4패,1패,21-1-16,23-0-12
20230701,3,NC,70,36,33,1,0.522,8,2승1무7패,2패,15-0-16,21-1-17
20230701,4,롯데,70,36,34,0,0.514,8.5,4승0무6패,1패,20-0-15,16-0-19
20230701,5,키움,76,36,38,2,0.486,10.5,7승0무3패,1승,19-1-17,17-1-21
20230701,6,두산,71,34,36,1,0.486,10.5,4승0무6패,1승,17-1-14,17-0-22
20230701,7,KT,71,32,37,2,0.464,12,6승0무4패,2승,19-1-17,13-1-20
20230701,8,한화,72,31,37,4,0.456,12.5,8승0무2패,8승,17-1-21,14-3-16
20230701,9,KIA,68,30,37,1,0.448,13,3승1무6패,1승,16-1-18,14-0-19
20230701,10,삼성,72,27,45,0,0.375,18.5,1승0무9패,4패,13-0-21,14-0-24
20230702,1,LG,76,47,27,2,0.635,0,8승0무2패,1승,26-1-15,21-1-12
20230702,2,SSG,74,45,28,1,0.616,1.5,6승0무4패,1승,21-1-16,24-0-12
20230702,3,NC,71,36,34,1,0.514,9,2승0무8패,3패,15-0-16,21-1-18
20230702,4,롯데,71,36,35,0,0.507,9.5,4승0무6패,2패,20-0-16,16-0-19
20230702,5,두산,72,35,36,1,0.493,10.5,5승0무5패,2승,17-1-14,18-0-22
20230702,6,키움,77,36,39,2,0.480,11.5,6승0무4패,1패,19-1-18,17-1-21
20230702,7,KT,72,33,37,2,0.471,12,7승0무3패,3승,20-1-17,13-1-20
20230702,8,한화,73,31,38,4,0.449,13.5,8승0무2패,1패,17-1-21,14-3-17
20230702,9,KIA,69,30,38,1,0.441,14,3승0무7패,1패,16-1-18,14-0-20
20230702,10,삼성,73,28,45,0,0.384,18.5,2승0무8패,1승,14-0-21,14-0-24
20230704,1,LG,76,47,27,2,0.635,0,8승0무2패,1승,26-1-15,21-1-12
20230704,2,SSG,74,45,28,1,0.616,1.5,6승0무4패,1승,21-1-16,24-0-12
20230704,3,NC,72,36,35,1,0.507,9.5,1승0무9패,4패,15-0-16,21-1-19
20230704,3,롯데,71,36,35,0,0.507,9.5,4승0무6패,2패,20-0-16,16-0-19
20230704,5,두산,73,36,36,1,0.500,10,6승0무4패,3승,17-1-14,19-0-22
20230704,6,키움,78,37,39,2,0.487,11,6승0무4패,1승,20-1-18,17-1-21
20230704,7,KT,72,33,37,2,0.471,12,7승0무3패,3승,20-1-17,13-1-20
20230704,8,한화,73,31,38,4,0.449,13.5,8승0무2패,1패,17-1-21,14-3-17
20230704,9,KIA,69,30,38,1,0.441,14,3승0무7패,1패,16-1-18,14-0-20
20230704,10,삼성,74,28,46,0,0.378,19,2승0무8패,1패,14-0-22,14-0-24
20230705,1,LG,77,47,28,2,0.627,0,7승0무3패,1패,26-1-16,21-1-12
20230705,2,SSG,75,45,29,1,0.608,1.5,5승0무5패,1패,21-1-17,24-0-12
20230705,3,두산,74,37,36,1,0.507,9,7승0무3패,4승,17-1-14,20-0-22
20230705,4,NC,73,36,36,1,0.500,9.5,1승0무9패,5패,15-0-16,21-1-20
20230705,4,롯데,72,36,36,0,0.500,9.5,4승0무6패,3패,20-0-16,16-0-20
20230705,6,키움,79,38,39,2,0.494,10,6승0무4패,2승,21-1-18,17-1-21
20230705,7,KT,73,34,37,2,0.479,11,7승0무3패,4승,20-1-17,14-1-20
20230705,8,한화,74,32,38,4,0.457,12.5,9승0무1패,1승,18-1-21,14-3-17
20230705,9,KIA,70,31,38,1,0.449,13,3승0무7패,1승,16-1-18,15-0-20
20230705,10,삼성,75,28,47,0,0.373,19,2승0무8패,2패,14-0-23,14-0-24
20230706,1,LG,78,48,28,2,0.632,0,7승0무3패,1승,27-1-16,21-1-12
20230706,2,SSG,76,45,30,1,0.600,2.5,4승0무6패,2패,21-1-18,24-0-12
20230706,3,두산,75,38,36,1,0.514,9,7승0무3패,5승,17-1-14,21-0-22
20230706,4,NC,74,37,36,1,0.507,9.5,2승0무8패,1승,15-0-16,22-1-20
20230706,4,롯데,73,37,36,0,0.507,9.5,5승0무5패,1승,20-0-16,17-0-20
20230706,6,키움,80,38,40,2,0.487,11,6승0무4패,1패,21-1-19,17-1-21
20230706,7,KT,74,34,38,2,0.472,12,6승0무4패,1패,20-1-17,14-1-21
20230706,8,KIA,71,32,38,1,0.457,13,4승0무6패,2승,16-1-18,16-0-20
20230706,9,한화,75,32,39,4,0.451,13.5,8승0무2패,1패,18-1-22,14-3-17
20230706,10,삼성,76,28,48,0,0.368,20,2승0무8패,3패,14-0-24,14-0-24
20230707,1,LG,78,48,28,2,0.632,0,7승0무3패,1승,27-1-16,21-1-12
20230707,2,SSG,76,45,30,1,0.600,2.5,4승0무6패,2패,21-1-18,24-0-12
20230707,3,두산,76,39,36,1,0.520,8.5,8승0무2패,6승,18-1-14,21-0-22
20230707,4,NC,74,37,36,1,0.507,9.5,2승0무8패,1승,15-0-16,22-1-20
20230707,4,롯데,73,37,36,0,0.507,9.5,5승0무5패,1승,20-0-16,17-0-20
20230707,6,키움,81,38,41,2,0.481,11.5,5승0무5패,2패,21-1-19,17-1-22
20230707,7,KT,75,34,39,2,0.466,12.5,5승0무5패,2패,20-1-18,14-1-21
20230707,8,KIA,72,33,38,1,0.465,12.5,5승0무5패,3승,16-1-18,17-0-20
20230707,9,한화,75,32,39,4,0.451,13.5,8승0무2패,1패,18-1-22,14-3-17
20230707,10,삼성,76,28,48,0,0.368,20,2승0무8패,3패,14-0-24,14-0-24
20230708,1,LG,79,49,28,2,0.636,0,8승0무2패,2승,27-1-16,22-1-12
20230708,2,SSG,77,46,30,1,0.605,2.5,4승0무6패,1승,21-1-18,25-0-12
20230708,3,두산,77,40,36,1,0.526,8.5,8승0무2패,7승,19-1-14,21-0-22
20230708,4,NC,75,37,37,1,0.500,10.5,2승0무8패,1패,15-0-17,22-1-20
20230708,4,롯데,74,37,37,0,0.500,10.5,4승0무6패,1패,20-0-17,17-0-20
20230708,6,키움,82,38,42,2,0.475,12.5,5승0무5패,3패,21-1-19,17-1-23
20230708,7,KIA,73,34,38,1,0.472,12.5,6승0무4패,4승,16-1-18,18-0-20
20230708,8,KT,76,34,40,2,0.459,13.5,4승0무6패,3패,20-1-19,14-1-21
20230708,9,한화,76,32,40,4,0.444,14.5,7승0무3패,2패,18-1-23,14-3-17
20230708,10,삼성,77,29,48,0,0.377,20,3승0무7패,1승,14-0-24,15-0-24
20230709,1,LG,80,49,29,2,0.628,0,7승0무3패,1패,27-1-16,22-1-13
20230709,2,SSG,78,46,31,1,0.597,2.5,3승0무7패,1패,21-1-18,25-0-13
20230709,3,두산,78,41,36,1,0.532,7.5,8승0무2패,8승,20-1-14,21-0-22
20230709,4,롯데,75,38,37,0,0.507,9.5,5승0무5패,1승,21-0-17,17-0-20
20230709,5,NC,76,37,38,1,0.493,10.5,2승0무8패,2패,15-0-18,22-1-20
20230709,6,KIA,74,35,38,1,0.479,11.5,6승0무4패,5승,16-1-18,19-0-20
20230709,7,키움,83,38,43,2,0.469,12.5,4승0무6패,4패,21-1-19,17-1-24
20230709,8,KT,77,34,41,2,0.453,13.5,4승0무6패,4패,20-1-20,14-1-21
20230709,9,한화,77,33,40,4,0.452,13.5,7승0무3패,1승,19-1-23,14-3-17
20230709,10,삼성,78,30,48,0,0.385,19,3승0무7패,2승,14-0-24,16-0-24
20230711,1,LG,80,49,29,2,0.628,0,7승0무3패,1패,27-1-16,22-1-13
20230711,2,SSG,78,46,31,1,0.597,2.5,3승0무7패,1패,21-1-18,25-0-13
20230711,3,두산,78,41,36,1,0.532,7.5,8승0무2패,8승,20-1-14,21-0-22
20230711,4,롯데,75,38,37,0,0.507,9.5,5승0무5패,1승,21-0-17,17-0-20
20230711,5,NC,76,37,38,1,0.493,10.5,2승0무8패,2패,15-0-18,22-1-20
20230711,6,KIA,74,35,38,1,0.479,11.5,6승0무4패,5승,16-1-18,19-0-20
20230711,7,키움,84,38,44,2,0.463,13,3승0무7패,5패,21-1-20,17-1-24
20230711,8,KT,78,35,41,2,0.461,13,5승0무5패,1승,20-1-20,15-1-21
20230711,9,한화,77,33,40,4,0.452,13.5,7승0무3패,1승,19-1-23,14-3-17
20230711,10,삼성,78,30,48,0,0.385,19,3승0무7패,2승,14-0-24,16-0-24
20230712,1,LG,81,49,30,2,0.620,0,6승0무4패,2패,27-1-17,22-1-13
20230712,2,SSG,79,46,32,1,0.590,2.5,3승0무7패,2패,21-1-19,25-0-13
20230712,3,두산,79,42,36,1,0.538,6.5,9승0무1패,9승,20-1-14,22-0-22
20230712,4,NC,77,38,38,1,0.500,9.5,3승0무7패,1승,16-0-18,22-1-20
20230712,4,롯데,76,38,38,0,0.500,9.5,5승0무5패,1패,21-0-17,17-0-21
20230712,6,KIA,75,36,38,1,0.486,10.5,7승0무3패,6승,17-1-18,19-0-20
20230712,7,KT,79,36,41,2,0.468,12,6승0무4패,2승,20-1-20,16-1-21
20230712,8,한화,78,34,40,4,0.459,12.5,7승0무3패,2승,19-1-23,15-3-17
20230712,9,키움,85,38,45,2,0.458,13,3승0무7패,6패,21-1-21,17-1-24
20230712,10,삼성,79,30,49,0,0.380,19,3승0무7패,1패,14-0-24,16-0-25
20230713,1,LG,81,49,30,2,0.620,0,6승0무4패,2패,27-1-17,22-1-13
20230713,2,SSG,79,46,32,1,0.590,2.5,3승0무7패,2패,21-1-19,25-0-13
20230713,3,두산,79,42,36,1,0.538,6.5,9승0무1패,9승,20-1-14,22-0-22
20230713,4,NC,78,39,38,1,0.506,9,3승0무7패,2승,17-0-18,22-1-20
20230713,5,롯데,77,38,39,0,0.494,10,4승0무6패,2패,21-0-17,17-0-22
20230713,6,KIA,76,36,39,1,0.480,11,7승0무3패,1패,17-1-19,19-0-20
20230713,7,KT,80,37,41,2,0.474,11.5,6승0무4패,3승,20-1-20,17-1-21
20230713,8,한화,78,34,40,4,0.459,12.5,7승0무3패,2승,19-1-23,15-3-17
20230713,9,키움,86,38,46,2,0.452,13.5,2승0무8패,7패,21-1-22,17-1-24
20230713,10,삼성,80,31,49,0,0.388,18.5,4승0무6패,1승,14-0-24,17-0-25
20230721,1,LG,82,49,31,2,0.613,0,5승0무5패,3패,27-1-18,22-1-13
20230721,2,SSG,80,47,32,1,0.595,1.5,4승0무6패,1승,21-1-19,26-0-13
20230721,3,두산,80,43,36,1,0.544,5.5,10승0무0패,10승,20-1-14,23-0-22
20230721,4,NC,79,40,38,1,0.513,8,4승0무6패,3승,17-0-18,23-1-20
20230721,5,롯데,78,39,39,0,0.500,9,4승0무6패,1승,22-0-17,17-0-22
20230721,6,KT,81,38,41,2,0.481,10.5,6승0무4패,4승,20-1-20,18-1-21
20230721,7,KIA,77,36,40,1,0.474,11,7승0무3패,2패,17-1-20,19-0-20
20230721,8,한화,79,34,41,4,0.453,12.5,6승0무4패,1패,19-1-24,15-3-17
20230721,9,키움,87,38,47,2,0.447,13.5,2승0무8패,8패,21-1-22,17-1-25
20230721,10,삼성,81,31,50,0,0.383,18.5,4승0무6패,1패,14-0-25,17-0-25
20230722,1,LG,82,49,31,2,0.613,0,5승0무5패,3패,27-1-18,22-1-13
20230722,2,SSG,80,47,32,1,0.595,1.5,4승0무6패,1승,21-1-19,26-0-13
20230722,3,두산,80,43,36,1,0.544,5.5,10승0무0패,10승,20-1-14,23-0-22
20230722,4,NC,80,41,38,1,0.519,7.5,5승0무5패,4승,17-0-18,24-1-20
20230722,5,롯데,79,39,40,0,0.494,9.5,3승0무7패,1패,22-0-18,17-0-22
20230722,6,KT,82,38,42,2,0.475,11,5승0무5패,1패,20-1-20,18-1-22
20230722,7,KIA,77,36,40,1,0.474,11,7승0무3패,2패,17-1-20,19-0-20
20230722,8,키움,88,39,47,2,0.453,13,2승0무8패,1승,21-1-22,18-1-25
20230722,9,한화,80,34,42,4,0.447,13,5승0무5패,2패,19-1-25,15-3-17
20230722,10,삼성,82,32,50,0,0.390,18,5승0무5패,1승,15-0-25,17-0-25
20230723,1,LG,82,49,31,2,0.613,0,5승0무5패,3패,27-1-18,22-1-13
20230723,2,SSG,80,47,32,1,0.595,1.5,4승0무6패,1승,21-1-19,26-0-13
20230723,3,두산,80,43,36,1,0.544,5.5,10승0무0패,10승,20-1-14,23-0-22
