연도,순위,선수명,팀명,AVG,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SAC,SF,BB,IBB,HBP,SO,GDP,SLG,OBP,OPS,MH,RISP,PH-BA,ISO,BB_pct,K_pct,BABIP,XBH,GO,AO,GO/AO,GW RBI,BB/K,P/PA,ISOP,XR,GPA
2024,1,에레디아,SSG,0.36,136,591,541,82,195,31,1,21,291,118,0,9,28.0,3.0,13.0,73.0,12.0,0.538,0.399,0.937,59.0,0.428,0.0,0.178,0.0473773265651438,0.1235194585448392,0.3815789473684211,53,128,154,0.83,13,0.38,3.46,0.177,105.2,0.314
2024,2,레이예스,롯데,0.352,144,632,574,88,202,40,3,15,293,111,0,11,46.0,2.0,1.0,82.0,16.0,0.51,0.394,0.904,61.0,0.395,0.0,0.158,0.0727848101265822,0.1297468354430379,0.3831967213114754,58,168,133,1.26,13,0.56,3.87,0.159,106.2,0.305
2024,3,김도영,KIA,0.347,141,625,544,143,189,29,10,38,352,109,1,7,66.0,7.0,7.0,110.0,10.0,0.647,0.42,1.067,58.0,0.317,0.5,0.3,0.1056,0.176,0.3746898263027295,77,101,151,0.67,15,0.6,3.81,0.3,138.2,0.351
2024,4,구자욱,삼성,0.343,129,568,493,92,169,39,1,33,309,115,2,6,55.0,4.0,12.0,73.0,6.0,0.627,0.417,1.044,52.0,0.341,0.0,0.284,0.0968309859154929,0.1285211267605633,0.3460559796437659,73,128,129,0.99,12,0.75,3.8,0.284,118.5,0.344
2024,5,송성문,키움,0.34,142,602,527,88,179,29,4,19,273,104,0,8,64.0,2.0,3.0,82.0,5.0,0.518,0.409,0.927,47.0,0.372,0.333,0.178,0.1063122923588039,0.1362126245847176,0.3686635944700461,52,136,138,0.99,11,0.78,3.88,0.178,111.4,0.314
2024,6,홍창기,LG,0.336,139,637,524,96,176,18,3,5,215,73,1,4,96.0,3.0,12.0,93.0,8.0,0.41,0.447,0.857,51.0,0.389,1.0,0.0739999999999999,0.1507064364207221,0.1459968602825745,0.3976744186046511,26,159,100,1.59,6,1.03,4.14,0.074,99.5,0.304
2024,7,로하스,KT,0.329,144,670,572,108,188,39,1,32,325,112,0,4,88.0,9.0,6.0,115.0,10.0,0.568,0.421,0.989,54.0,0.313,0.0,0.2389999999999999,0.1313432835820895,0.1716417910447761,0.3636363636363636,72,112,161,0.7,12,0.77,4.0,0.24,126.7,0.331
2024,8,김선빈,KIA,0.329,116,466,423,48,139,23,0,9,189,57,7,0,30.0,0.0,5.0,39.0,13.0,0.447,0.38,0.827,42.0,0.35,0.5,0.118,0.0643776824034334,0.0836909871244635,0.3466666666666667,32,139,106,1.31,4,0.77,3.8,0.118,65.1,0.283
2024,9,박민우,NC,0.328,121,528,457,75,150,26,2,8,204,50,4,4,54.0,4.0,9.0,79.0,5.0,0.446,0.406,0.852,43.0,0.314,0.0,0.118,0.1022727272727272,0.1496212121212121,0.3796791443850267,36,106,126,0.84,3,0.68,3.9,0.118,85.4,0.294
2024,10,김혜성,키움,0.326,127,567,509,90,166,26,4,11,233,75,0,7,47.0,2.0,4.0,62.0,6.0,0.458,0.383,0.841,49.0,0.377,0.0,0.132,0.0828924162257495,0.109347442680776,0.3498871331828442,41,132,156,0.85,9,0.76,3.82,0.132,90.9,0.287
2024,11,오스틴,LG,0.319,140,604,527,99,168,32,3,32,302,132,0,13,61.0,6.0,3.0,82.0,9.0,0.573,0.384,0.957,49.0,0.329,0.0,0.2539999999999999,0.1009933774834437,0.1357615894039735,0.3192488262910798,67,100,190,0.53,14,0.74,3.78,0.254,112.1,0.316
2024,12,김지찬,삼성,0.316,135,535,453,102,143,16,3,3,174,36,12,1,60.0,2.0,9.0,40.0,5.0,0.384,0.405,0.789,38.0,0.24,0.333,0.068,0.1121495327102803,0.0747663551401869,0.340632603406326,22,153,118,1.3,3,1.5,3.78,0.068,79.8,0.278
2024,13,양의지,두산,0.314,119,485,430,57,135,18,1,17,206,94,0,6,40.0,5.0,9.0,56.0,13.0,0.479,0.379,0.858,37.0,0.393,0.5,0.1649999999999999,0.0824742268041237,0.1154639175257732,0.325068870523416,36,96,149,0.64,15,0.71,3.71,0.165,74.6,0.29
2024,14,나승엽,롯데,0.312,121,489,407,59,127,35,4,7,191,66,2,7,69.0,1.0,4.0,83.0,4.0,0.469,0.411,0.88,33.0,0.354,0.4,0.1569999999999999,0.1411042944785276,0.1697341513292433,0.3703703703703703,46,88,116,0.76,5,0.83,4.05,0.157,80.2,0.302
2024,15,소크라테스,KIA,0.31,140,602,552,92,171,30,3,26,285,97,0,5,41.0,4.0,4.0,91.0,7.0,0.516,0.359,0.875,49.0,0.336,0.0,0.206,0.0681063122923588,0.1511627906976744,0.3295454545454545,59,125,170,0.74,9,0.45,3.66,0.207,98.1,0.291
2024,16,허경민,두산,0.309,115,477,417,69,129,28,0,7,178,61,0,6,36.0,0.0,18.0,25.0,8.0,0.427,0.384,0.811,38.0,0.296,0.5,0.118,0.0754716981132075,0.0524109014675052,0.3120204603580562,35,125,144,0.87,4,1.44,3.69,0.118,69.3,0.28
2024,17,고승민,롯데,0.308,120,532,481,79,148,27,6,14,229,87,1,8,41.0,0.0,1.0,78.0,10.0,0.476,0.358,0.834,42.0,0.307,0.667,0.1679999999999999,0.0770676691729323,0.1466165413533834,0.3375314861460957,47,124,139,0.89,6,0.53,3.85,0.168,78.9,0.28
2024,18,박찬호,KIA,0.307,134,577,515,86,158,24,1,5,199,61,7,6,48.0,1.0,1.0,44.0,9.0,0.386,0.363,0.749,49.0,0.359,0.5,0.079,0.0831889081455806,0.0762564991334488,0.3241525423728814,30,165,154,1.07,7,1.09,3.76,0.08,72.2,0.26
2024,19,데이비슨,NC,0.306,131,567,504,90,154,25,1,46,319,119,0,7,39.0,5.0,17.0,142.0,12.0,0.633,0.37,1.003,45.0,0.255,0.0,0.327,0.0687830687830687,0.2504409171075837,0.3343653250773993,72,83,132,0.63,9,0.27,3.78,0.327,110.1,0.325
2024,20,강민호,삼성,0.303,136,452,403,48,122,19,1,19,200,77,0,6,35.0,2.0,8.0,52.0,17.0,0.496,0.365,0.861,31.0,0.274,0.182,0.193,0.077433628318584,0.1150442477876106,0.3047337278106509,39,124,111,1.12,9,0.67,3.46,0.194,68.8,0.288
2024,21,박성한,SSG,0.301,137,564,489,78,147,24,0,10,201,67,3,6,64.0,3.0,2.0,86.0,11.0,0.411,0.38,0.791,42.0,0.302,0.167,0.1099999999999999,0.1134751773049645,0.1524822695035461,0.3433583959899749,34,139,123,1.13,5,0.74,4.23,0.11,78.5,0.274
2024,22,문보경,LG,0.301,144,602,519,80,156,35,3,22,263,101,3,13,65.0,3.0,2.0,112.0,14.0,0.507,0.372,0.879,40.0,0.292,0.0,0.206,0.1079734219269103,0.1860465116279069,0.3366834170854271,60,125,139,0.9,7,0.58,4.04,0.206,96.0,0.294
2024,23,권희동,NC,0.3,123,511,416,66,125,22,1,13,188,77,2,6,77.0,1.0,10.0,63.0,10.0,0.452,0.417,0.869,31.0,0.391,1.0,0.152,0.1506849315068493,0.1232876712328767,0.3236994219653179,36,113,121,0.93,8,1.22,4.54,0.151,82.2,0.301
2024,24,안치홍,한화,0.3,128,533,473,64,142,21,0,13,202,66,1,4,49.0,1.0,6.0,70.0,10.0,0.427,0.37,0.797,44.0,0.317,1.0,0.127,0.0919324577861163,0.1313320825515947,0.3274111675126903,34,118,147,0.8,8,0.7,3.91,0.127,73.8,0.273
2024,25,신민재,LG,0.297,128,474,387,78,115,11,6,0,138,40,15,3,64.0,1.0,5.0,47.0,7.0,0.357,0.401,0.758,32.0,0.306,0.333,0.06,0.1350210970464135,0.0991561181434599,0.3352769679300291,17,145,83,1.75,3,1.36,3.73,0.059,63.0,0.27
2024,26,김현수,LG,0.294,137,583,517,61,152,36,2,8,216,69,1,9,47.0,1.0,9.0,76.0,10.0,0.418,0.357,0.775,44.0,0.257,0.25,0.124,0.0806174957118353,0.1303602058319039,0.3257918552036199,46,125,173,0.72,10,0.62,3.73,0.124,78.4,0.265
2024,27,윤동희,롯데,0.293,141,613,532,97,156,35,4,14,241,85,2,5,67.0,1.0,7.0,114.0,10.0,0.453,0.376,0.829,43.0,0.319,0.25,0.16,0.1092985318107667,0.1859706362153344,0.3471882640586797,53,134,133,1.01,6,0.59,4.26,0.16,88.3,0.282
2024,28,전준우,롯데,0.293,109,483,423,57,124,26,2,17,205,82,1,5,49.0,0.0,5.0,84.0,11.0,0.485,0.369,0.854,37.0,0.243,0.0,0.192,0.1014492753623188,0.1739130434782608,0.327217125382263,45,102,118,0.86,5,0.58,3.83,0.191,73.6,0.287
2024,29,최원준,KIA,0.292,136,508,438,75,128,23,3,9,184,56,7,5,50.0,0.0,8.0,66.0,6.0,0.42,0.371,0.791,37.0,0.301,0.286,0.128,0.0984251968503937,0.1299212598425196,0.3233695652173913,35,127,122,1.04,8,0.76,4.01,0.128,71.2,0.272
2024,30,최정,SSG,0.291,129,550,468,93,136,27,2,37,278,107,0,7,55.0,1.0,20.0,114.0,10.0,0.594,0.384,0.978,39.0,0.284,0.0,0.303,0.1,0.2072727272727272,0.3055555555555556,66,75,150,0.5,14,0.48,3.84,0.303,103.9,0.321
2024,31,김태연,한화,0.291,126,472,413,59,120,24,0,12,180,61,6,4,45.0,0.0,4.0,89.0,9.0,0.436,0.363,0.799,33.0,0.295,0.0,0.145,0.0953389830508474,0.1885593220338983,0.3417721518987341,36,100,108,0.93,3,0.51,3.92,0.145,64.8,0.272
2024,32,강백호,KT,0.289,144,614,550,92,159,27,0,26,264,96,0,2,59.0,4.0,3.0,127.0,6.0,0.48,0.36,0.84,43.0,0.28,0.25,0.191,0.0960912052117263,0.2068403908794788,0.3333333333333333,53,139,127,1.09,9,0.46,4.0,0.191,93.4,0.282
2024,33,이우성,KIA,0.288,112,449,399,56,115,16,1,9,160,54,0,3,44.0,0.0,3.0,89.0,17.0,0.401,0.361,0.762,27.0,0.266,1.0,0.113,0.0979955456570155,0.198218262806236,0.3486842105263157,26,108,90,1.2,7,0.49,4.0,0.113,55.5,0.263
2024,34,서호철,NC,0.285,141,567,512,68,146,19,3,10,201,61,6,3,30.0,0.0,16.0,101.0,15.0,0.393,0.342,0.735,38.0,0.243,0.0,0.108,0.0529100529100529,0.1781305114638448,0.3366336633663366,32,141,127,1.11,4,0.3,3.78,0.107,65.1,0.252
2024,35,정수빈,두산,0.284,136,608,510,95,145,21,3,4,184,47,10,8,71.0,1.0,9.0,72.0,8.0,0.361,0.376,0.737,42.0,0.248,0.0,0.077,0.1167763157894736,0.1184210526315789,0.3190045248868778,28,160,141,1.13,4,0.99,4.1,0.076,81.8,0.259
2024,36,김재환,두산,0.283,136,552,474,78,134,28,0,29,249,92,0,9,63.0,3.0,6.0,168.0,8.0,0.525,0.368,0.893,30.0,0.259,0.667,0.242,0.1141304347826086,0.3043478260869565,0.3671328671328671,57,65,116,0.56,7,0.38,4.02,0.243,91.9,0.297
2024,37,강승호,두산,0.28,140,566,521,81,146,34,7,18,248,81,2,4,32.0,4.0,7.0,158.0,8.0,0.476,0.328,0.804,39.0,0.29,0.2,0.1959999999999999,0.0565371024734982,0.2791519434628975,0.3667621776504298,59,97,124,0.78,9,0.2,3.78,0.196,78.9,0.267
2024,38,최형우,KIA,0.28,116,487,425,67,119,23,2,22,212,109,0,5,52.0,4.0,5.0,86.0,5.0,0.499,0.361,0.86,34.0,0.331,0.4,0.2189999999999999,0.1067761806981519,0.1765913757700205,0.3012422360248447,47,99,126,0.79,12,0.6,4.04,0.219,77.0,0.287
2024,39,최지훈,SSG,0.275,125,543,483,89,133,22,7,11,202,49,6,2,50.0,0.0,2.0,71.0,5.0,0.418,0.345,0.763,39.0,0.245,0.2,0.1429999999999999,0.0920810313075506,0.1307550644567219,0.3027295285359802,40,117,164,0.71,4,0.7,4.05,0.143,74.4,0.26
2024,40,배정대,KT,0.275,113,473,404,49,111,25,1,7,159,59,8,7,50.0,1.0,4.0,114.0,5.0,0.394,0.355,0.749,30.0,0.302,1.0,0.119,0.1057082452431289,0.241014799154334,0.3586206896551724,33,86,100,0.86,3,0.44,4.0,0.119,59.5,0.258
2024,41,페라자,한화,0.275,122,522,455,75,125,24,0,24,221,70,0,2,63.0,5.0,2.0,129.0,6.0,0.486,0.364,0.85,34.0,0.308,0.286,0.2109999999999999,0.1206896551724138,0.2471264367816092,0.3322368421052631,48,103,100,1.03,7,0.49,3.96,0.211,79.4,0.285
2024,42,박동원,LG,0.272,130,498,434,58,118,22,0,20,200,80,2,7,55.0,2.0,0.0,112.0,14.0,0.461,0.349,0.81,25.0,0.27,0.5,0.189,0.110441767068273,0.2248995983935743,0.3171521035598705,42,107,104,1.03,4,0.49,4.04,0.189,69.5,0.272
2024,43,노시환,한화,0.272,136,601,526,88,143,20,2,24,239,89,0,4,60.0,9.0,11.0,129.0,10.0,0.454,0.356,0.81,35.0,0.314,0.0,0.182,0.0998336106489184,0.2146422628951747,0.3156498673740053,46,114,144,0.79,6,0.47,3.99,0.183,86.2,0.274
2024,44,채은성,한화,0.271,124,498,436,61,118,24,0,20,202,83,0,5,49.0,1.0,8.0,83.0,12.0,0.463,0.351,0.814,29.0,0.27,0.0,0.192,0.0983935742971887,0.1666666666666666,0.2899408284023668,44,100,140,0.71,7,0.59,3.81,0.193,70.4,0.274
2024,45,장성우,KT,0.268,131,489,418,53,112,19,0,19,188,81,2,8,60.0,1.0,1.0,86.0,8.0,0.45,0.355,0.805,30.0,0.271,0.133,0.182,0.1226993865030674,0.1758691206543967,0.2897196261682243,38,90,138,0.65,14,0.7,4.09,0.182,71.4,0.272
2024,46,이주형,키움,0.266,115,537,473,82,126,19,3,13,190,60,0,1,49.0,1.0,14.0,119.0,4.0,0.402,0.352,0.754,36.0,0.267,0.0,0.136,0.0912476722532588,0.2216014897579143,0.3304093567251462,35,111,118,0.94,5,0.41,3.79,0.135,70.1,0.259
2024,47,박해민,LG,0.263,144,553,482,72,127,16,6,6,173,56,5,9,46.0,0.0,11.0,101.0,3.0,0.359,0.336,0.695,35.0,0.233,0.25,0.0959999999999999,0.0831826401446654,0.1826401446654611,0.3151041666666667,28,102,161,0.63,4,0.46,4.08,0.095,68.5,0.241
2024,48,박승욱,롯데,0.262,139,468,405,57,106,19,1,7,148,53,3,3,47.0,3.0,10.0,120.0,7.0,0.365,0.351,0.716,27.0,0.246,0.0,0.1029999999999999,0.1004273504273504,0.2564102564102564,0.3523131672597864,27,98,84,1.17,6,0.39,3.88,0.104,53.3,0.249
