날짜,순위,팀명,경기,승,패,무,승률,게임차,최근10경기,연속,홈,방문
20220616,6,삼성,63,30,33,0,0.476,10.5,4승0무6패,1패,13-0-18,17-0-15
20220616,7,두산,62,29,32,1,0.475,10.5,5승0무5패,1패,11-1-17,18-0-15
20220616,8,롯데,62,28,32,2,0.467,11,5승0무5패,3승,10-2-21,18-0-11
20220616,9,NC,63,24,38,1,0.387,16,6승1무3패,1패,12-1-20,12-0-18
20220616,10,한화,63,22,41,0,0.349,18.5,2승0무8패,6패,12-0-19,10-0-22
20220617,1,SSG,66,41,22,3,0.651,0,5승1무4패,2승,22-0-8,19-3-14
20220617,2,키움,65,38,26,1,0.594,3.5,5승1무4패,1패,15-1-17,23-0-9
20220617,3,LG,65,37,27,1,0.578,4.5,6승0무4패,2승,17-0-19,20-1-8
20220617,4,KIA,63,34,28,1,0.548,6.5,4승1무5패,2승,15-0-16,19-1-12
20220617,5,KT,65,31,32,2,0.492,10,6승1무3패,1승,12-1-18,19-1-14
20220617,6,삼성,64,30,34,0,0.469,11.5,4승0무6패,2패,13-0-18,17-0-16
20220617,7,두산,63,29,33,1,0.468,11.5,4승0무6패,2패,11-1-18,18-0-15
20220617,8,롯데,63,28,33,2,0.459,12,5승0무5패,1패,10-2-22,18-0-11
20220617,9,NC,64,24,38,2,0.387,16.5,5승2무3패,1패,12-2-20,12-0-18
20220617,10,한화,64,22,41,1,0.349,19,1승1무8패,6패,12-0-19,10-1-22
20220618,1,SSG,67,42,22,3,0.656,0,6승1무3패,3승,22-0-8,20-3-14
20220618,2,키움,66,39,26,1,0.600,3.5,5승1무4패,1승,16-1-17,23-0-9
20220618,3,LG,66,37,28,1,0.569,5.5,6승0무4패,1패,17-0-19,20-1-9
20220618,4,KIA,64,34,29,1,0.540,7.5,4승1무5패,1패,15-0-17,19-1-12
20220618,5,KT,66,31,33,2,0.484,11,6승1무3패,1패,12-1-18,19-1-15
20220618,6,삼성,65,31,34,0,0.477,11.5,4승0무6패,1승,13-0-18,18-0-16
20220618,7,두산,64,30,33,1,0.476,11.5,4승0무6패,1승,12-1-18,18-0-15
20220618,8,롯데,64,28,34,2,0.452,13,4승0무6패,2패,10-2-23,18-0-11
20220618,9,NC,65,25,38,2,0.397,16.5,6승2무2패,1승,13-2-20,12-0-18
20220618,10,한화,65,22,42,1,0.344,20,1승1무8패,7패,12-0-19,10-1-23
20220619,1,SSG,68,42,23,3,0.646,0,6승0무4패,1패,22-0-8,20-3-15
20220619,2,키움,67,39,27,1,0.591,3.5,5승0무5패,1패,16-1-18,23-0-9
20220619,3,LG,67,38,28,1,0.576,4.5,6승0무4패,1승,17-0-19,21-1-9
20220619,4,KIA,65,34,30,1,0.531,7.5,4승0무6패,2패,15-0-18,19-1-12
20220619,5,KT,67,32,33,2,0.492,10,7승0무3패,1승,12-1-18,20-1-15
20220619,6,삼성,66,32,34,0,0.485,10.5,4승0무6패,2승,13-0-18,19-0-16
20220619,7,두산,65,30,34,1,0.469,11.5,4승0무6패,1패,12-1-19,18-0-15
20220619,8,롯데,65,29,34,2,0.460,12,5승0무5패,1승,11-2-23,18-0-11
20220619,9,NC,66,26,38,2,0.406,15.5,6승2무2패,2승,14-2-20,12-0-18
20220619,10,한화,66,22,43,1,0.338,20,1승1무8패,8패,12-0-19,10-1-24
20220621,1,SSG,69,42,24,3,0.636,0,6승0무4패,2패,22-0-9,20-3-15
20220621,2,키움,68,40,27,1,0.597,2.5,6승0무4패,1승,16-1-18,24-0-9
20220621,3,LG,68,39,28,1,0.582,3.5,7승0무3패,2승,18-0-19,21-1-9
20220621,4,KIA,66,35,30,1,0.538,6.5,5승0무5패,1승,16-0-18,19-1-12
20220621,5,KT,68,33,33,2,0.500,9,7승0무3패,2승,13-1-18,20-1-15
20220621,6,삼성,67,32,35,0,0.478,10.5,4승0무6패,1패,13-0-19,19-0-16
20220621,7,두산,66,31,34,1,0.477,10.5,4승0무6패,1승,12-1-19,19-0-15
20220621,8,롯데,66,29,35,2,0.453,12,5승0무5패,1패,11-2-23,18-0-12
20220621,9,NC,67,26,39,2,0.400,15.5,6승1무3패,1패,14-2-20,12-0-19
20220621,10,한화,67,22,44,1,0.333,20,0승1무9패,9패,12-0-19,10-1-25
20220622,1,SSG,70,43,24,3,0.642,0,6승0무4패,1승,23-0-9,20-3-15
20220622,2,키움,69,41,27,1,0.603,2.5,6승0무4패,2승,16-1-18,25-0-9
20220622,3,LG,69,40,28,1,0.588,3.5,7승0무3패,3승,19-0-19,21-1-9
20220622,4,KIA,67,35,31,1,0.530,7.5,4승0무6패,1패,16-0-19,19-1-12
20220622,5,KT,69,33,34,2,0.493,10,6승0무4패,1패,13-1-19,20-1-15
20220622,6,삼성,68,32,36,0,0.471,11.5,4승0무6패,2패,13-0-20,19-0-16
20220622,7,두산,67,31,35,1,0.470,11.5,4승0무6패,1패,12-1-19,19-0-16
20220622,8,롯데,67,30,35,2,0.462,12,5승0무5패,1승,11-2-23,19-0-12
20220622,9,NC,68,27,39,2,0.409,15.5,6승1무3패,1승,14-2-20,13-0-19
20220622,10,한화,68,22,45,1,0.328,21,0승1무9패,10패,12-0-19,10-1-26
20220623,1,SSG,70,43,24,3,0.642,0,6승0무4패,1승,23-0-9,20-3-15
20220623,2,키움,70,42,27,1,0.609,2,7승0무3패,3승,16-1-18,26-0-9
20220623,3,LG,69,40,28,1,0.588,3.5,7승0무3패,3승,19-0-19,21-1-9
20220623,4,KIA,68,36,31,1,0.537,7,5승0무5패,1승,17-0-19,19-1-12
20220623,5,KT,69,33,34,2,0.493,10,6승0무4패,1패,13-1-19,20-1-15
20220623,6,두산,67,31,35,1,0.470,11.5,4승0무6패,1패,12-1-19,19-0-16
20220623,7,삼성,69,32,37,0,0.464,12,4승0무6패,3패,13-0-21,19-0-16
20220623,8,롯데,68,30,36,2,0.455,12.5,5승0무5패,1패,11-2-23,19-0-13
20220623,9,NC,68,27,39,2,0.409,15.5,6승1무3패,1승,14-2-20,13-0-19
20220623,10,한화,68,22,45,1,0.328,21,0승1무9패,10패,12-0-19,10-1-26
20220624,1,SSG,71,44,24,3,0.647,0,6승0무4패,2승,24-0-9,20-3-15
20220624,2,키움,71,42,28,1,0.600,3,6승0무4패,1패,16-1-18,26-0-10
20220624,3,LG,70,40,29,1,0.580,4.5,7승0무3패,1패,19-0-19,21-1-10
20220624,4,KIA,69,37,31,1,0.544,7,5승0무5패,2승,17-0-19,20-1-12
20220624,5,KT,70,34,34,2,0.500,10,6승0무4패,1승,14-1-19,20-1-15
20220624,6,두산,68,31,36,1,0.463,12.5,3승0무7패,2패,12-1-20,19-0-16
20220624,6,롯데,69,31,36,2,0.463,12.5,6승0무4패,1승,12-2-23,19-0-13
20220624,8,삼성,70,32,38,0,0.457,13,3승0무7패,4패,13-0-21,19-0-17
20220624,9,NC,69,27,40,2,0.403,16.5,5승1무4패,1패,14-2-20,13-0-20
20220624,10,한화,69,23,45,1,0.338,21,1승1무8패,1승,13-0-19,10-1-26
20220625,1,SSG,72,45,24,3,0.652,0,6승0무4패,3승,25-0-9,20-3-15
20220625,2,키움,72,43,28,1,0.606,3,6승0무4패,1승,16-1-18,27-0-10
20220625,3,LG,71,41,29,1,0.586,4.5,7승0무3패,1승,19-0-19,22-1-10
20220625,4,KIA,70,38,31,1,0.551,7,6승0무4패,3승,17-0-19,21-1-12
20220625,5,KT,71,34,35,2,0.493,11,6승0무4패,1패,14-1-20,20-1-15
20220625,6,삼성,71,33,38,0,0.465,13,4승0무6패,1승,13-0-21,20-0-17
20220625,7,두산,69,31,37,1,0.456,13.5,3승0무7패,3패,12-1-21,19-0-16
20220625,7,롯데,70,31,37,2,0.456,13.5,5승0무5패,1패,12-2-24,19-0-13
20220625,9,NC,70,27,41,2,0.397,17.5,4승1무5패,2패,14-2-20,13-0-21
20220625,10,한화,70,23,46,1,0.333,22,1승1무8패,1패,13-0-20,10-1-26
20220626,1,SSG,73,46,24,3,0.657,0,7승0무3패,4승,26-0-9,20-3-15
20220626,2,키움,73,44,28,1,0.611,3,7승0무3패,2승,16-1-18,28-0-10
20220626,3,LG,72,42,29,1,0.592,4.5,7승0무3패,2승,19-0-19,23-1-10
20220626,4,KIA,71,38,32,1,0.543,8,6승0무4패,1패,17-0-19,21-1-13
20220626,5,KT,72,34,36,2,0.486,12,5승0무5패,2패,14-1-21,20-1-15
20220626,6,삼성,72,34,38,0,0.472,13,4승0무6패,2승,13-0-21,21-0-17
20220626,7,두산,70,32,37,1,0.464,13.5,4승0무6패,1승,13-1-21,19-0-16
20220626,8,롯데,71,31,38,2,0.449,14.5,4승0무6패,2패,12-2-25,19-0-13
20220626,9,NC,71,27,42,2,0.391,18.5,4승1무5패,3패,14-2-20,13-0-22
20220626,10,한화,71,23,47,1,0.329,23,1승1무8패,2패,13-0-21,10-1-26
20220628,1,SSG,74,46,25,3,0.648,0,7승0무3패,1패,26-0-9,20-3-16
20220628,2,키움,74,45,28,1,0.616,2,7승0무3패,3승,17-1-18,28-0-10
20220628,3,LG,73,43,29,1,0.597,3.5,8승0무2패,3승,20-0-19,23-1-10
20220628,4,KIA,72,38,33,1,0.535,8,5승0무5패,2패,17-0-19,21-1-14
20220628,5,KT,73,35,36,2,0.493,11,5승0무5패,1승,14-1-21,21-1-15
20220628,6,삼성,73,34,39,0,0.466,13,4승0무6패,1패,13-0-22,21-0-17
20220628,7,두산,71,32,37,2,0.464,13,3승1무6패,1승,13-1-21,19-1-16
20220628,8,롯데,72,31,38,3,0.449,14,3승1무6패,2패,12-3-25,19-0-13
20220628,9,NC,72,27,43,2,0.386,18.5,3승1무6패,4패,14-2-20,13-0-23
20220628,10,한화,72,24,47,1,0.338,22,2승1무7패,1승,14-0-21,10-1-26
20220629,1,SSG,75,47,25,3,0.653,0,7승0무3패,1승,26-0-9,21-3-16
20220629,2,키움,75,46,28,1,0.622,2,8승0무2패,4승,18-1-18,28-0-10
20220629,3,LG,73,43,29,1,0.597,4,8승0무2패,3승,20-0-19,23-1-10
20220629,4,KIA,73,38,34,1,0.528,9,4승0무6패,3패,17-0-19,21-1-15
20220629,5,KT,74,35,37,2,0.486,12,5승0무5패,1패,14-1-21,21-1-16
20220629,6,삼성,74,35,39,0,0.473,13,5승0무5패,1승,14-0-22,21-0-17
20220629,7,두산,71,32,37,2,0.464,13.5,3승1무6패,1승,13-1-21,19-1-16
20220629,8,롯데,72,31,38,3,0.449,14.5,3승1무6패,2패,12-3-25,19-0-13
20220629,9,NC,72,27,43,2,0.386,19,3승1무6패,4패,14-2-20,13-0-23
20220629,10,한화,73,24,48,1,0.333,23,2승1무7패,1패,14-0-22,10-1-26
20220630,1,SSG,75,47,25,3,0.653,0,7승0무3패,1승,26-0-9,21-3-16
20220630,2,키움,76,47,28,1,0.627,1.5,8승0무2패,5승,19-1-18,28-0-10
20220630,3,LG,73,43,29,1,0.597,4,8승0무2패,3승,20-0-19,23-1-10
20220630,4,KIA,74,38,35,1,0.521,9.5,4승0무6패,4패,17-0-19,21-1-16
20220630,5,KT,75,36,37,2,0.493,11.5,5승0무5패,1승,14-1-21,22-1-16
20220630,6,삼성,75,35,40,0,0.467,13.5,4승0무6패,1패,14-0-23,21-0-17
20220630,7,두산,72,32,38,2,0.457,14,3승1무6패,1패,13-1-21,19-1-17
20220630,7,롯데,73,32,38,3,0.457,14,4승1무5패,1승,13-3-25,19-0-13
20220630,9,NC,72,27,43,2,0.386,19,3승1무6패,4패,14-2-20,13-0-23
20220630,10,한화,73,24,48,1,0.333,23,2승1무7패,1패,14-0-22,10-1-26
20220701,1,SSG,76,48,25,3,0.658,0,7승0무3패,2승,27-0-9,21-3-16
20220701,2,키움,77,48,28,1,0.632,1.5,9승0무1패,6승,20-1-18,28-0-10
20220701,3,LG,74,44,29,1,0.603,4,8승0무2패,4승,21-0-19,23-1-10
20220701,4,KIA,75,38,36,1,0.514,10.5,4승0무6패,5패,17-0-19,21-1-17
20220701,5,KT,76,37,37,2,0.500,11.5,6승0무4패,2승,15-1-21,22-1-16
20220701,6,삼성,75,35,40,0,0.467,14,4승0무6패,1패,14-0-23,21-0-17
20220701,7,두산,73,32,39,2,0.451,15,3승1무6패,2패,13-1-21,19-1-18
20220701,7,롯데,74,32,39,3,0.451,15,4승1무5패,1패,13-3-25,19-0-14
20220701,9,NC,72,27,43,2,0.386,19.5,3승1무6패,4패,14-2-20,13-0-23
20220701,10,한화,74,24,49,1,0.329,24,2승0무8패,2패,14-0-22,10-1-27
20220702,1,SSG,77,49,25,3,0.662,0,7승0무3패,3승,28-0-9,21-3-16
20220702,2,키움,78,49,28,1,0.636,1.5,9승0무1패,7승,21-1-18,28-0-10
20220702,3,LG,75,44,30,1,0.595,5,7승0무3패,1패,21-0-20,23-1-10
20220702,4,KT,77,38,37,2,0.507,11.5,6승0무4패,3승,16-1-21,22-1-16
20220702,4,KIA,76,38,37,1,0.507,11.5,3승0무7패,6패,17-0-19,21-1-18
20220702,6,삼성,76,35,41,0,0.461,15,3승0무7패,2패,14-0-23,21-0-18
20220702,7,롯데,75,33,39,3,0.458,15,4승1무5패,1승,13-3-25,20-0-14
20220702,8,두산,74,32,40,2,0.444,16,2승1무7패,3패,13-1-21,19-1-19
20220702,9,NC,73,28,43,2,0.394,19.5,4승1무5패,1승,15-2-20,13-0-23
20220702,10,한화,75,24,50,1,0.324,25,2승0무8패,3패,14-0-22,10-1-28
20220703,1,SSG,78,50,25,3,0.667,0,8승0무2패,4승,29-0-9,21-3-16
20220703,2,키움,79,50,28,1,0.641,1.5,9승0무1패,8승,22-1-18,28-0-10
20220703,3,LG,76,45,30,1,0.600,5,8승0무2패,1승,22-0-20,23-1-10
20220703,4,KT,78,39,37,2,0.513,11.5,6승0무4패,4승,17-1-21,22-1-16
20220703,5,KIA,77,38,38,1,0.500,12.5,3승0무7패,7패,17-0-19,21-1-19
20220703,6,삼성,77,35,42,0,0.455,16,3승0무7패,3패,14-0-23,21-0-19
20220703,7,롯데,76,33,40,3,0.452,16,4승1무5패,1패,13-3-25,20-0-15
20220703,8,두산,75,32,41,2,0.438,17,2승1무7패,4패,13-1-21,19-1-20
20220703,9,NC,74,29,43,2,0.403,19.5,5승0무5패,2승,16-2-20,13-0-23
20220703,10,한화,76,24,51,1,0.320,26,2승0무8패,4패,14-0-22,10-1-29
20220705,1,SSG,79,51,25,3,0.671,0,9승0무1패,5승,30-0-9,21-3-16
20220705,2,키움,80,51,28,1,0.646,1.5,9승0무1패,9승,22-1-18,29-0-10
20220705,3,LG,77,46,30,1,0.605,5,8승0무2패,2승,22-0-20,24-1-10
20220705,4,KT,78,39,37,2,0.513,12,6승0무4패,4승,17-1-21,22-1-16
20220705,5,KIA,77,38,38,1,0.500,13,3승0무7패,7패,17-0-19,21-1-19
20220705,6,삼성,78,35,43,0,0.449,17,3승0무7패,4패,14-0-24,21-0-19
20220705,7,롯데,77,33,41,3,0.446,17,3승1무6패,2패,13-3-25,20-0-16
20220705,8,두산,76,32,42,2,0.432,18,1승1무8패,5패,13-1-22,19-1-20
20220705,9,NC,75,30,43,2,0.411,19.5,5승0무5패,3승,16-2-20,14-0-23
20220705,10,한화,77,24,52,1,0.316,27,2승0무8패,5패,14-0-23,10-1-29
20220706,1,SSG,80,51,26,3,0.662,0,8승0무2패,1패,30-0-10,21-3-16
20220706,2,키움,81,51,29,1,0.638,1.5,9승0무1패,1패,22-1-18,29-0-11
20220706,3,LG,78,47,30,1,0.610,4,8승0무2패,3승,22-0-20,25-1-10
20220706,4,KT,79,40,37,2,0.519,11,7승0무3패,5승,17-1-21,23-1-16
20220706,5,KIA,78,38,39,1,0.494,13,2승0무8패,8패,17-0-20,21-1-19
20220706,6,롯데,78,34,41,3,0.453,16,4승1무5패,1승,13-3-25,21-0-16
20220706,7,삼성,79,35,44,0,0.443,17,3승0무7패,5패,14-0-25,21-0-19
20220706,8,두산,77,33,42,2,0.440,17,2승1무7패,1승,14-1-22,19-1-20
20220706,9,NC,76,31,43,2,0.419,18.5,5승0무5패,4승,16-2-20,15-0-23
20220706,10,한화,78,24,53,1,0.312,27,2승0무8패,6패,14-0-24,10-1-29
20220707,1,SSG,81,52,26,3,0.667,0,8승0무2패,1승,31-0-10,21-3-16
20220707,2,키움,82,51,30,1,0.630,2.5,8승0무2패,2패,22-1-18,29-0-12
20220707,3,LG,79,48,30,1,0.615,4,8승0무2패,4승,22-0-20,26-1-10
20220707,4,KT,79,40,37,2,0.519,11.5,7승0무3패,5승,17-1-21,23-1-16
20220707,5,KIA,78,38,39,1,0.494,13.5,2승0무8패,8패,17-0-20,21-1-19
20220707,6,두산,78,34,42,2,0.447,17,3승1무6패,2승,15-1-22,19-1-20
20220707,6,롯데,79,34,42,3,0.447,17,3승1무6패,1패,13-3-25,21-0-17
20220707,8,삼성,80,35,45,0,0.438,18,3승0무7패,6패,14-0-26,21-0-19
20220707,9,NC,77,31,44,2,0.413,19.5,5승0무5패,1패,16-2-20,15-0-24
20220707,10,한화,79,25,53,1,0.321,27,2승0무8패,1승,15-0-24,10-1-29
20220708,1,SSG,82,53,26,3,0.671,0,8승0무2패,2승,31-0-10,22-3-16
20220708,2,키움,83,52,30,1,0.634,2.5,8승0무2패,1승,23-1-18,29-0-12
20220708,3,LG,80,49,30,1,0.620,4,9승0무1패,5승,22-0-20,27-1-10
20220708,4,KT,80,41,37,2,0.526,11.5,7승0무3패,6승,18-1-21,23-1-16
20220708,5,KIA,79,39,39,1,0.500,13.5,2승0무8패,1승,18-0-20,21-1-19
20220708,6,두산,79,34,43,2,0.442,18,3승1무6패,1패,15-1-23,19-1-20
20220708,6,롯데,80,34,43,3,0.442,18,3승1무6패,2패,13-3-25,21-0-18
20220708,8,삼성,81,35,46,0,0.432,19,2승0무8패,7패,14-0-27,21-0-19
20220708,9,NC,78,31,45,2,0.408,20.5,4승0무6패,2패,16-2-20,15-0-25
20220708,10,한화,80,25,54,1,0.316,28,2승0무8패,1패,15-0-24,10-1-30
20220709,1,SSG,83,54,26,3,0.675,0,8승0무2패,3승,31-0-10,23-3-16
20220709,2,키움,84,53,30,1,0.639,2.5,8승0무2패,2승,24-1-18,29-0-12
20220709,3,LG,81,50,30,1,0.625,4,9승0무1패,6승,22-0-20,28-1-10
20220709,4,KT,81,42,37,2,0.532,11.5,8승0무2패,7승,19-1-21,23-1-16
20220709,5,KIA,80,40,39,1,0.506,13.5,2승0무8패,2승,19-0-20,21-1-19
20220709,6,두산,80,34,44,2,0.436,19,2승1무7패,2패,15-1-24,19-1-20
20220709,6,롯데,81,34,44,3,0.436,19,3승1무6패,3패,13-3-25,21-0-19
20220709,8,삼성,82,35,47,0,0.427,20,1승0무9패,8패,14-0-28,21-0-19
20220709,9,NC,79,31,46,2,0.403,21.5,4승0무6패,3패,16-2-20,15-0-26
20220709,10,한화,81,25,55,1,0.313,29,2승0무8패,2패,15-0-24,10-1-31
20220710,1,SSG,84,55,26,3,0.679,0,9승0무1패,4승,31-0-10,24-3-16
20220710,2,키움,85,54,30,1,0.643,2.5,8승0무2패,3승,25-1-18,29-0-12
20220710,3,LG,82,51,30,1,0.630,4,9승0무1패,7승,22-0-20,29-1-10
20220710,4,KT,82,42,38,2,0.525,12.5,8승0무2패,1패,19-1-22,23-1-16
20220710,5,KIA,81,41,39,1,0.513,13.5,3승0무7패,3승,20-0-20,21-1-19
20220710,6,롯데,82,35,44,3,0.443,19,4승0무6패,1승,13-3-25,22-0-19
20220710,7,두산,81,34,45,2,0.430,20,2승0무8패,3패,15-1-25,19-1-20
20220710,8,삼성,83,35,48,0,0.422,21,1승0무9패,9패,14-0-29,21-0-19
20220710,9,NC,80,31,47,2,0.397,22.5,4승0무6패,4패,16-2-20,15-0-27
20220710,10,한화,82,25,56,1,0.309,30,1승0무9패,3패,15-0-24,10-1-32
20220712,1,SSG,85,56,26,3,0.683,0,9승0무1패,5승,32-0-10,24-3-16
20220712,2,키움,86,54,31,1,0.635,3.5,7승0무3패,1패,25-1-18,29-0-13
20220712,3,LG,83,51,31,1,0.622,5,8승0무2패,1패,22-0-21,29-1-10
20220712,4,KT,83,43,38,2,0.531,12.5,8승0무2패,1승,20-1-22,23-1-16
20220712,5,KIA,82,42,39,1,0.519,13.5,4승0무6패,4승,20-0-20,22-1-19
20220712,6,롯데,83,36,44,3,0.450,19,4승0무6패,2승,14-3-25,22-0-19
20220712,7,두산,82,35,45,2,0.438,20,3승0무7패,1승,15-1-25,20-1-20
20220712,8,삼성,84,35,49,0,0.417,22,0승0무10패,10패,14-0-29,21-0-20
20220712,9,NC,81,31,48,2,0.392,23.5,4승0무6패,5패,16-2-21,15-0-27
20220712,10,한화,83,25,57,1,0.305,31,1승0무9패,4패,15-0-24,10-1-33
20220713,1,SSG,85,56,26,3,0.683,0,9승0무1패,5승,32-0-10,24-3-16
20220713,2,키움,86,54,31,1,0.635,3.5,7승0무3패,1패,25-1-18,29-0-13
20220713,3,LG,83,51,31,1,0.622,5,8승0무2패,1패,22-0-21,29-1-10
20220713,4,KT,83,43,38,2,0.531,12.5,8승0무2패,1승,20-1-22,23-1-16
20220713,5,KIA,82,42,39,1,0.519,13.5,4승0무6패,4승,20-0-20,22-1-19
20220713,6,롯데,84,37,44,3,0.457,18.5,5승0무5패,3승,15-3-25,22-0-19
20220713,7,두산,83,35,46,2,0.432,20.5,3승0무7패,1패,15-1-25,20-1-21
20220713,8,삼성,84,35,49,0,0.417,22,0승0무10패,10패,14-0-29,21-0-20
20220713,9,NC,82,32,48,2,0.400,23,5승0무5패,1승,17-2-21,15-0-27
20220713,10,한화,84,25,58,1,0.301,31.5,1승0무9패,5패,15-0-24,10-1-34
20220714,1,SSG,86,57,26,3,0.687,0,9승0무1패,6승,33-0-10,24-3-16
20220714,2,키움,87,54,32,1,0.628,4.5,6승0무4패,2패,25-1-18,29-0-14
20220714,3,LG,84,52,31,1,0.627,5,8승0무2패,1승,23-0-21,29-1-10
20220714,4,KT,84,44,38,2,0.537,12.5,9승0무1패,2승,21-1-22,23-1-16
20220714,5,KIA,83,42,40,1,0.512,14.5,4승0무6패,1패,20-0-20,22-1-20
20220714,6,롯데,85,38,44,3,0.463,18.5,5승0무5패,4승,16-3-25,22-0-19
20220714,7,두산,84,36,46,2,0.439,20.5,4승0무6패,1승,15-1-25,21-1-21
20220714,8,삼성,85,35,50,0,0.412,23,0승0무10패,11패,14-0-29,21-0-21
20220714,9,NC,83,32,49,2,0.395,24,4승0무6패,1패,17-2-22,15-0-27
20220714,10,한화,85,25,59,1,0.298,32.5,1승0무9패,6패,15-0-24,10-1-35
20220722,1,SSG,87,58,26,3,0.690,0,9승0무1패,7승,33-0-10,25-3-16
20220722,2,키움,88,55,32,1,0.632,4.5,6승0무4패,1승,26-1-18,29-0-14
20220722,3,LG,85,52,32,1,0.619,6,8승0무2패,1패,23-0-21,29-1-11
20220722,4,KT,85,44,39,2,0.530,13.5,8승0무2패,1패,21-1-22,23-1-17
20220722,5,KIA,84,43,40,1,0.518,14.5,5승0무5패,1승,20-0-20,23-1-20
20220722,6,롯데,86,38,45,3,0.458,19.5,5승0무5패,1패,16-3-26,22-0-19
20220722,7,두산,85,36,47,2,0.434,21.5,4승0무6패,1패,15-1-26,21-1-21
20220722,8,삼성,86,35,51,0,0.407,24,0승0무10패,12패,14-0-29,21-0-22
20220722,9,NC,84,33,49,2,0.402,24,4승0무6패,1승,18-2-22,15-0-27
20220722,10,한화,86,26,59,1,0.306,32.5,2승0무8패,1승,16-0-24,10-1-35
20220723,1,SSG,87,58,26,3,0.690,0,9승0무1패,7승,33-0-10,25-3-16
20220723,2,키움,89,56,32,1,0.636,4,6승0무4패,2승,27-1-18,29-0-14
20220723,3,LG,86,53,32,1,0.624,5.5,8승0무2패,1승,23-0-21,30-1-11
20220723,4,KT,86,45,39,2,0.536,13,8승0무2패,1승,21-1-22,24-1-17
20220723,5,KIA,85,44,40,1,0.524,14,6승0무4패,2승,20-0-20,24-1-20
20220723,6,롯데,87,38,46,3,0.452,20,5승0무5패,2패,16-3-27,22-0-19
20220723,7,두산,85,36,47,2,0.434,21.5,4승0무6패,1패,15-1-26,21-1-21
20220723,8,삼성,87,35,52,0,0.402,24.5,0승0무10패,13패,14-0-29,21-0-23
20220723,9,NC,85,33,50,2,0.398,24.5,3승0무7패,1패,18-2-23,15-0-27
20220723,10,한화,87,26,60,1,0.302,33,2승0무8패,1패,16-0-25,10-1-35
20220724,1,SSG,88,59,26,3,0.694,0,9승0무1패,8승,33-0-10,26-3-16
20220724,2,키움,90,56,33,1,0.629,5,5승0무5패,1패,27-1-19,29-0-14
20220724,3,LG,87,53,33,1,0.616,6.5,7승0무3패,1패,23-0-21,30-1-12
20220724,4,KT,87,46,39,2,0.541,13,8승0무2패,2승,21-1-22,25-1-17
20220724,5,KIA,86,45,40,1,0.529,14,7승0무3패,3승,20-0-20,25-1-20
20220724,6,롯데,88,38,47,3,0.447,21,4승0무6패,3패,16-3-28,22-0-19
20220724,7,두산,86,36,48,2,0.429,22.5,4승0무6패,2패,15-1-27,21-1-21
20220724,8,삼성,88,36,52,0,0.409,24.5,1승0무9패,1승,14-0-29,22-0-23
20220724,9,NC,86,34,50,2,0.405,24.5,3승0무7패,1승,19-2-23,15-0-27
20220724,10,한화,88,26,61,1,0.299,34,2승0무8패,2패,16-0-26,10-1-35
20220726,1,SSG,89,59,27,3,0.686,0,8승0무2패,1패,33-0-11,26-3-16
20220726,2,키움,91,57,33,1,0.633,4,6승0무4패,1승,27-1-19,30-0-14
20220726,3,LG,88,54,33,1,0.621,5.5,7승0무3패,1승,23-0-21,31-1-12
20220726,4,KT,88,46,40,2,0.535,13,7승0무3패,1패,21-1-23,25-1-17
20220726,5,KIA,87,45,41,1,0.523,14,7승0무3패,1패,20-0-21,25-1-20
20220726,6,롯데,89,38,48,3,0.442,21,4승0무6패,4패,16-3-28,22-0-20
20220726,7,두산,87,37,48,2,0.435,21.5,4승0무6패,1승,16-1-27,21-1-21
20220726,8,NC,87,35,50,2,0.412,23.5,4승0무6패,2승,19-2-23,16-0-27
20220726,9,삼성,89,36,53,0,0.404,24.5,1승0무9패,1패,14-0-30,22-0-23
20220726,10,한화,89,27,61,1,0.307,33,2승0무8패,1승,16-0-26,11-1-35
20220727,1,SSG,90,60,27,3,0.690,0,9승0무1패,1승,34-0-11,26-3-16
20220727,2,키움,92,57,34,1,0.626,5,6승0무4패,1패,27-1-19,30-0-15
20220727,3,LG,89,54,34,1,0.614,6.5,6승0무4패,1패,23-0-21,31-1-13
20220727,4,KT,89,47,40,2,0.540,13,7승0무3패,1승,22-1-23,25-1-17
20220727,5,KIA,88,46,41,1,0.529,14,8승0무2패,1승,21-0-21,25-1-20
20220727,6,두산,88,38,48,2,0.442,21.5,4승0무6패,2승,17-1-27,21-1-21
20220727,7,롯데,90,38,49,3,0.437,22,4승0무6패,5패,16-3-28,22-0-21
20220727,8,삼성,90,37,53,0,0.411,24.5,2승0무8패,1승,15-0-30,22-0-23
20220727,9,NC,88,35,51,2,0.407,24.5,4승0무6패,1패,19-2-23,16-0-28
20220727,10,한화,90,27,62,1,0.303,34,2승0무8패,1패,16-0-26,11-1-36
20220728,1,SSG,91,61,27,3,0.693,0,9승0무1패,2승,35-0-11,26-3-16
20220728,2,키움,93,57,35,1,0.620,6,5승0무5패,2패,27-1-19,30-0-16
20220728,3,LG,90,54,35,1,0.607,7.5,5승0무5패,2패,23-0-21,31-1-14
20220728,4,KT,90,48,40,2,0.545,13,7승0무3패,2승,23-1-23,25-1-17
20220728,5,KIA,89,46,42,1,0.523,15,7승0무3패,1패,21-0-22,25-1-20
20220728,6,두산,89,39,48,2,0.448,21.5,5승0무5패,3승,18-1-27,21-1-21
