날짜,순위,팀명,경기,승,패,무,승률,게임차,최근10경기,연속,홈,방문
20240602,4,두산,61,32,27,2,0.542,4,4승0무6패,3패,19-1-13,13-1-14
20240602,5,SSG,58,29,28,1,0.509,6,4승0무6패,4승,13-1-15,16-0-13
20240602,6,NC,58,28,29,1,0.491,7,1승0무9패,1패,14-0-13,14-1-16
20240602,7,KT,58,26,31,1,0.456,9,6승0무4패,1승,14-0-11,12-1-20
20240602,8,한화,57,24,32,1,0.429,10.5,6승0무4패,3패,14-1-14,10-0-18
20240602,9,롯데,56,22,32,2,0.407,11.5,5승0무5패,1승,16-1-14,6-1-18
20240602,10,키움,56,22,34,0,0.393,12.5,3승0무7패,4패,11-0-19,11-0-15
20240604,1,KIA,59,35,23,1,0.603,0,6승0무4패,2패,16-1-13,19-0-10
20240604,2,LG,61,34,25,2,0.576,1.5,8승0무2패,1패,16-1-11,18-1-14
20240604,3,삼성,59,33,25,1,0.569,2,6승0무4패,5승,14-0-16,19-1-9
20240604,4,두산,62,33,27,2,0.550,3,4승0무6패,1승,19-1-13,14-1-14
20240604,5,SSG,59,29,29,1,0.500,6,4승0무6패,1패,13-1-16,16-0-13
20240604,6,NC,59,28,30,1,0.483,7,1승0무9패,2패,14-0-14,14-1-16
20240604,7,KT,59,26,32,1,0.448,9,6승0무4패,1패,14-0-12,12-1-20
20240604,8,한화,58,25,32,1,0.439,9.5,6승0무4패,1승,14-1-14,11-0-18
20240604,9,롯데,57,23,32,2,0.418,10.5,5승0무5패,2승,16-1-14,7-1-18
20240604,10,키움,57,23,34,0,0.404,11.5,4승0무6패,1승,11-0-19,12-0-15
20240605,1,KIA,60,35,24,1,0.593,0,6승0무4패,3패,16-1-14,19-0-10
20240605,2,LG,62,35,25,2,0.583,0.5,8승0무2패,1승,17-1-11,18-1-14
20240605,3,삼성,60,33,26,1,0.559,2,5승0무5패,1패,14-0-16,19-1-10
20240605,4,두산,63,34,27,2,0.557,2,4승0무6패,2승,19-1-13,15-1-14
20240605,5,SSG,60,30,29,1,0.508,5,5승0무5패,1승,14-1-16,16-0-13
20240605,6,NC,60,28,31,1,0.475,7,1승0무9패,3패,14-0-15,14-1-16
20240605,7,한화,59,26,32,1,0.448,8.5,7승0무3패,2승,14-1-14,12-0-18
20240605,8,KT,60,26,33,1,0.441,9,5승0무5패,2패,14-0-13,12-1-20
20240605,9,롯데,58,24,32,2,0.429,9.5,6승0무4패,3승,16-1-14,8-1-18
20240605,10,키움,58,23,35,0,0.397,11.5,3승0무7패,1패,11-0-19,12-0-16
20240606,1,KIA,61,36,24,1,0.600,0,6승0무4패,1승,17-1-14,19-0-10
20240606,2,LG,63,36,25,2,0.590,0.5,8승0무2패,2승,18-1-11,18-1-14
20240606,3,두산,64,35,27,2,0.565,2,5승0무5패,3승,19-1-13,16-1-14
20240606,4,삼성,61,33,27,1,0.550,3,5승0무5패,2패,14-0-16,19-1-11
20240606,5,SSG,61,31,29,1,0.517,5,6승0무4패,2승,15-1-16,16-0-13
20240606,6,NC,61,28,32,1,0.467,8,1승0무9패,4패,14-0-16,14-1-16
20240606,7,한화,60,27,32,1,0.458,8.5,7승0무3패,3승,14-1-14,13-0-18
20240606,8,KT,61,26,34,1,0.433,10,4승0무6패,3패,14-0-14,12-1-20
20240606,9,롯데,59,24,33,2,0.421,10.5,5승0무5패,1패,16-1-14,8-1-19
20240606,10,키움,59,23,36,0,0.390,12.5,3승0무7패,2패,11-0-19,12-0-17
20240607,1,LG,64,37,25,2,0.597,0,8승0무2패,3승,18-1-11,19-1-14
20240607,2,KIA,62,36,25,1,0.590,0.5,5승0무5패,1패,17-1-14,19-0-11
20240607,3,두산,65,36,27,2,0.571,1.5,6승0무4패,4승,20-1-13,16-1-14
20240607,4,삼성,62,33,28,1,0.541,3.5,5승0무5패,3패,14-0-16,19-1-12
20240607,5,SSG,62,31,30,1,0.508,5.5,6승0무4패,1패,15-1-16,16-0-14
20240607,6,NC,62,29,32,1,0.475,7.5,2승0무8패,1승,14-0-16,15-1-16
20240607,7,한화,61,27,33,1,0.450,9,6승0무4패,1패,14-1-15,13-0-18
20240607,8,롯데,60,25,33,2,0.431,10,5승0무5패,1승,17-1-14,8-1-19
20240607,9,KT,62,26,35,1,0.426,10.5,3승0무7패,4패,14-0-15,12-1-20
20240607,10,키움,60,24,36,0,0.400,12,4승0무6패,1승,12-0-19,12-0-17
20240608,1,LG,65,38,25,2,0.603,0,8승0무2패,4승,18-1-11,20-1-14
20240608,2,KIA,63,36,26,1,0.581,1.5,4승0무6패,2패,17-1-14,19-0-12
20240608,3,두산,66,37,27,2,0.578,1.5,7승0무3패,5승,21-1-13,16-1-14
20240608,4,삼성,63,33,29,1,0.532,4.5,5승0무5패,4패,14-0-16,19-1-13
20240608,5,SSG,62,31,30,1,0.508,6,6승0무4패,1패,15-1-16,16-0-14
20240608,6,NC,63,30,32,1,0.484,7.5,3승0무7패,2승,14-0-16,16-1-16
20240608,7,한화,62,27,34,1,0.443,10,5승0무5패,2패,14-1-16,13-0-18
20240608,8,롯데,60,25,33,2,0.431,10.5,5승0무5패,1승,17-1-14,8-1-19
20240608,9,KT,63,26,36,1,0.419,11.5,2승0무8패,5패,14-0-16,12-1-20
20240608,10,키움,61,25,36,0,0.410,12,4승0무6패,2승,13-0-19,12-0-17
20240609,1,LG,66,38,26,2,0.594,0,7승0무3패,1패,18-1-11,20-1-15
20240609,2,KIA,64,37,26,1,0.587,0.5,4승0무6패,1승,17-1-14,20-0-12
20240609,3,두산,67,37,28,2,0.569,1.5,6승0무4패,1패,21-1-14,16-1-14
20240609,4,삼성,64,34,29,1,0.540,3.5,6승0무4패,1승,14-0-16,20-1-13
20240609,5,SSG,64,32,31,1,0.508,5.5,7승0무3패,1패,15-1-16,17-0-15
20240609,6,NC,64,30,32,2,0.484,7,3승1무6패,2승,14-0-16,16-2-16
20240609,7,한화,63,27,34,2,0.443,9.5,4승1무5패,2패,14-2-16,13-0-18
20240609,8,롯데,62,26,34,2,0.433,10,6승0무4패,1승,18-1-15,8-1-19
20240609,9,KT,64,27,36,1,0.429,10.5,3승0무7패,1승,15-0-16,12-1-20
20240609,10,키움,62,25,37,0,0.403,12,3승0무7패,1패,13-0-20,12-0-17
20240611,1,LG,67,38,27,2,0.585,0,7승0무3패,2패,18-1-11,20-1-16
20240611,2,KIA,65,37,27,1,0.578,0.5,3승0무7패,1패,17-1-14,20-0-13
20240611,3,두산,68,37,29,2,0.561,1.5,5승0무5패,2패,21-1-15,16-1-14
20240611,4,삼성,65,35,29,1,0.547,2.5,6승0무4패,2승,15-0-16,20-1-13
20240611,5,SSG,65,33,31,1,0.516,4.5,7승0무3패,1승,16-1-16,17-0-15
20240611,6,NC,65,31,32,2,0.492,6,4승1무5패,3승,15-0-16,16-2-16
20240611,7,한화,64,28,34,2,0.452,8.5,4승1무5패,1승,14-2-16,14-0-18
20240611,8,롯데,63,26,35,2,0.426,10,6승0무4패,1패,18-1-16,8-1-19
20240611,9,KT,65,27,37,1,0.422,10.5,3승0무7패,1패,15-0-16,12-1-21
20240611,10,키움,63,26,37,0,0.413,11,4승0무6패,1승,13-0-20,13-0-17
20240612,1,KIA,66,38,27,1,0.585,0,4승0무6패,1승,17-1-14,21-0-13
20240612,2,LG,68,38,28,2,0.576,0.5,6승0무4패,3패,18-1-11,20-1-17
20240612,3,삼성,66,36,29,1,0.554,2,6승0무4패,3승,16-0-16,20-1-13
20240612,4,두산,69,37,30,2,0.552,2,5승0무5패,3패,21-1-16,16-1-14
20240612,5,SSG,66,33,32,1,0.508,5,6승0무4패,1패,16-1-17,17-0-15
20240612,6,NC,66,31,33,2,0.484,6.5,4승1무5패,1패,15-0-17,16-2-16
20240612,7,한화,65,29,34,2,0.460,8,5승1무4패,2승,14-2-16,15-0-18
20240612,8,롯데,64,27,35,2,0.435,9.5,6승0무4패,1승,19-1-16,8-1-19
20240612,9,KT,66,28,37,1,0.431,10,3승0무7패,1승,15-0-16,13-1-21
20240612,10,키움,64,26,38,0,0.406,11.5,4승0무6패,1패,13-0-20,13-0-18
20240613,1,KIA,67,38,28,1,0.576,0,3승0무7패,1패,17-1-14,21-0-14
20240613,2,LG,69,38,29,2,0.567,0.5,5승0무5패,4패,18-1-11,20-1-18
20240613,3,삼성,67,37,29,1,0.561,1,6승0무4패,4승,17-0-16,20-1-13
20240613,4,두산,70,38,30,2,0.559,1,6승0무4패,1승,22-1-16,16-1-14
20240613,5,SSG,67,34,32,1,0.515,4,6승0무4패,1승,17-1-17,17-0-15
20240613,6,NC,67,32,33,2,0.492,5.5,4승1무5패,1승,16-0-17,16-2-16
20240613,7,한화,66,29,35,2,0.453,8,5승1무4패,1패,14-2-16,15-0-19
20240613,8,롯데,65,28,35,2,0.444,8.5,7승0무3패,2승,20-1-16,8-1-19
20240613,9,KT,67,28,38,1,0.424,10,3승0무7패,1패,15-0-16,13-1-22
20240613,10,키움,65,26,39,0,0.400,11.5,4승0무6패,2패,13-0-20,13-0-19
20240614,1,KIA,68,39,28,1,0.582,0,4승0무6패,1승,17-1-14,22-0-14
20240614,2,LG,70,39,29,2,0.574,0.5,5승0무5패,1승,19-1-11,20-1-18
20240614,3,삼성,68,38,29,1,0.567,1,6승0무4패,5승,17-0-16,21-1-13
20240614,4,두산,71,39,30,2,0.565,1,7승0무3패,2승,22-1-16,17-1-14
20240614,5,SSG,68,35,32,1,0.522,4,6승0무4패,2승,17-1-17,18-0-15
20240614,6,NC,68,32,34,2,0.485,6.5,4승1무5패,1패,16-0-18,16-2-16
20240614,7,한화,67,29,36,2,0.446,9,5승1무4패,2패,14-2-17,15-0-19
20240614,8,롯데,66,28,36,2,0.438,9.5,6승0무4패,1패,20-1-16,8-1-20
20240614,9,KT,68,28,39,1,0.418,11,2승0무8패,2패,15-0-17,13-1-22
20240614,10,키움,66,26,40,0,0.394,12.5,4승0무6패,3패,13-0-21,13-0-19
20240615,1,KIA,69,40,28,1,0.588,0,5승0무5패,2승,17-1-14,23-0-14
20240615,2,두산,72,40,30,2,0.571,1,7승0무3패,3승,22-1-16,18-1-14
20240615,3,LG,71,39,30,2,0.565,1.5,5승0무5패,1패,19-1-12,20-1-18
20240615,4,삼성,69,38,30,1,0.559,2,5승0무5패,1패,17-0-16,21-1-14
20240615,5,SSG,69,36,32,1,0.529,4,7승0무3패,3승,17-1-17,19-0-15
20240615,6,NC,69,33,34,2,0.493,6.5,5승1무4패,1승,17-0-18,16-2-16
20240615,7,롯데,67,29,36,2,0.446,9.5,6승0무4패,1승,20-1-16,9-1-20
20240615,8,한화,68,29,37,2,0.439,10,4승1무5패,3패,14-2-18,15-0-19
20240615,9,KT,69,28,40,1,0.412,12,2승0무8패,3패,15-0-18,13-1-22
20240615,10,키움,67,26,41,0,0.388,13.5,3승0무7패,4패,13-0-22,13-0-19
20240616,1,KIA,70,41,28,1,0.594,0,6승0무4패,3승,17-1-14,24-0-14
20240616,2,LG,72,40,30,2,0.571,1.5,5승0무5패,1승,20-1-12,20-1-18
20240616,3,두산,73,40,31,2,0.563,2,6승0무4패,1패,22-1-16,18-1-15
20240616,4,삼성,70,38,31,1,0.551,3,5승0무5패,2패,17-0-16,21-1-15
20240616,5,SSG,70,36,33,1,0.522,5,6승0무4패,1패,17-1-17,19-0-16
20240616,6,NC,70,34,34,2,0.500,6.5,6승1무3패,2승,18-0-18,16-2-16
20240616,7,한화,69,30,37,2,0.448,10,4승1무5패,1승,15-2-18,15-0-19
20240616,8,롯데,68,29,37,2,0.439,10.5,5승0무5패,1패,20-1-16,9-1-21
20240616,9,KT,70,28,41,1,0.406,13,2승0무8패,4패,15-0-19,13-1-22
20240616,10,키움,68,27,41,0,0.397,13.5,4승0무6패,1승,14-0-22,13-0-19
20240618,1,KIA,71,42,28,1,0.600,0,6승0무4패,4승,18-1-14,24-0-14
20240618,2,두산,74,41,31,2,0.569,2,6승0무4패,1승,23-1-16,18-1-15
20240618,3,LG,73,40,31,2,0.563,2.5,4승0무6패,1패,20-1-12,20-1-19
20240618,4,삼성,71,38,32,1,0.543,4,5승0무5패,3패,17-0-17,21-1-15
20240618,5,SSG,71,37,33,1,0.529,5,6승0무4패,1승,17-1-17,20-0-16
20240618,6,NC,71,34,35,2,0.493,7.5,6승1무3패,1패,18-0-18,16-2-17
20240618,7,한화,70,31,37,2,0.456,10,4승1무5패,2승,16-2-18,15-0-19
20240618,8,롯데,69,29,38,2,0.433,11.5,5승0무5패,2패,20-1-16,9-1-22
20240618,9,KT,71,29,41,1,0.414,13,3승0무7패,1승,16-0-19,13-1-22
20240618,10,키움,69,27,42,0,0.391,14.5,4승0무6패,1패,14-0-22,13-0-20
20240619,1,KIA,72,42,29,1,0.592,0,6승0무4패,1패,18-1-15,24-0-14
20240619,2,LG,74,41,31,2,0.569,1.5,4승0무6패,1승,20-1-12,21-1-19
20240619,3,두산,75,41,32,2,0.562,2,5승0무5패,1패,23-1-17,18-1-15
20240619,4,삼성,72,39,32,1,0.549,3,6승0무4패,1승,18-0-17,21-1-15
20240619,5,SSG,72,37,34,1,0.521,5,6승0무4패,1패,17-1-17,20-0-17
20240619,6,NC,72,35,35,2,0.500,6.5,6승1무3패,1승,18-0-18,17-2-17
20240619,7,한화,71,32,37,2,0.464,9,5승1무4패,3승,17-2-18,15-0-19
20240619,8,롯데,70,30,38,2,0.441,10.5,5승0무5패,1승,20-1-16,10-1-22
20240619,9,KT,72,29,42,1,0.408,13,3승0무7패,1패,16-0-20,13-1-22
20240619,10,키움,70,27,43,0,0.386,14.5,3승0무7패,2패,14-0-22,13-0-21
20240620,1,KIA,73,43,29,1,0.597,0,7승0무3패,1승,19-1-15,24-0-14
20240620,2,두산,76,42,32,2,0.568,2,5승0무5패,1승,24-1-17,18-1-15
20240620,3,LG,75,41,32,2,0.562,2.5,3승0무7패,1패,20-1-12,21-1-20
20240620,4,삼성,73,40,32,1,0.556,3,7승0무3패,2승,19-0-17,21-1-15
20240620,5,SSG,73,37,35,1,0.514,6,5승0무5패,2패,17-1-17,20-0-18
20240620,6,NC,73,35,36,2,0.493,7.5,5승1무4패,1패,18-0-18,17-2-18
20240620,7,한화,72,32,38,2,0.457,10,5승1무4패,1패,17-2-19,15-0-19
20240620,8,롯데,71,30,39,2,0.435,11.5,5승0무5패,1패,20-1-16,10-1-23
20240620,9,KT,73,30,42,1,0.417,13,4승0무6패,1승,17-0-20,13-1-22
20240620,10,키움,71,28,43,0,0.394,14.5,3승0무7패,1승,14-0-22,14-0-21
20240621,1,KIA,74,44,29,1,0.603,0,7승0무3패,2승,20-1-15,24-0-14
20240621,2,삼성,74,41,32,1,0.562,3,7승0무3패,3승,20-0-17,21-1-15
20240621,3,두산,77,42,33,2,0.560,3,5승0무5패,1패,24-1-17,18-1-16
20240621,4,LG,76,41,33,2,0.554,3.5,3승0무7패,2패,20-1-13,21-1-20
20240621,5,SSG,74,37,36,1,0.507,7,5승0무5패,3패,17-1-18,20-0-18
20240621,6,NC,74,36,36,2,0.500,7.5,6승0무4패,1승,18-0-18,18-2-18
20240621,7,한화,73,32,39,2,0.451,11,5승0무5패,2패,17-2-19,15-0-20
20240621,8,롯데,72,30,40,2,0.429,12.5,4승0무6패,2패,20-1-16,10-1-24
20240621,9,KT,74,31,42,1,0.425,13,4승0무6패,2승,17-0-20,14-1-22
20240621,10,키움,72,29,43,0,0.403,14.5,4승0무6패,2승,15-0-22,14-0-21
20240622,1,KIA,74,44,29,1,0.603,0,7승0무3패,2승,20-1-15,24-0-14
20240622,2,삼성,74,41,32,1,0.562,3,7승0무3패,3승,20-0-17,21-1-15
20240622,3,두산,77,42,33,2,0.560,3,5승0무5패,1패,24-1-17,18-1-16
20240622,4,LG,76,41,33,2,0.554,3.5,3승0무7패,2패,20-1-13,21-1-20
20240622,5,SSG,75,38,36,1,0.514,6.5,5승0무5패,1승,18-1-18,20-0-18
20240622,6,NC,75,36,37,2,0.493,8,5승0무5패,1패,18-0-18,18-2-19
20240622,7,한화,73,32,39,2,0.451,11,5승0무5패,2패,17-2-19,15-0-20
20240622,8,롯데,73,31,40,2,0.437,12,5승0무5패,1승,20-1-16,11-1-24
20240622,9,KT,74,31,42,1,0.425,13,4승0무6패,2승,17-0-20,14-1-22
20240622,10,키움,73,29,44,0,0.397,15,3승0무7패,1패,15-0-23,14-0-21
20240623,1,KIA,76,45,30,1,0.600,0,7승0무3패,1승,21-1-16,24-0-14
20240623,2,삼성,76,43,32,1,0.573,2,7승0무3패,5승,22-0-17,21-1-15
20240623,3,LG,78,42,34,2,0.553,3.5,4승0무6패,1패,21-1-14,21-1-20
20240623,4,두산,79,42,35,2,0.545,4,5승0무5패,3패,24-1-17,18-1-18
20240623,5,SSG,76,38,37,1,0.507,7,5승0무5패,1패,18-1-19,20-0-18
20240623,6,NC,76,37,37,2,0.500,7.5,6승0무4패,1승,18-0-18,19-2-19
20240623,7,한화,75,33,40,2,0.452,11,4승0무6패,1패,17-2-19,16-0-21
20240623,8,롯데,74,32,40,2,0.444,11.5,5승0무5패,2승,20-1-16,12-1-24
20240623,9,KT,76,32,43,1,0.427,13,4승0무6패,1승,17-0-20,15-1-23
20240623,10,키움,74,29,45,0,0.392,15.5,3승0무7패,2패,15-0-24,14-0-21
20240625,1,KIA,77,45,30,2,0.600,0,7승1무2패,1승,21-1-16,24-1-14
20240625,2,삼성,77,43,33,1,0.566,2.5,6승0무4패,1패,22-0-17,21-1-16
20240625,3,LG,79,43,34,2,0.558,3,5승0무5패,1승,22-1-14,21-1-20
20240625,4,두산,80,42,36,2,0.538,4.5,4승0무6패,4패,24-1-17,18-1-19
20240625,5,SSG,77,38,38,1,0.500,7.5,4승0무6패,2패,18-1-20,20-0-18
20240625,6,NC,77,37,38,2,0.493,8,5승0무5패,1패,18-0-18,19-2-20
20240625,7,한화,76,34,40,2,0.459,10.5,5승0무5패,1승,18-2-19,16-0-21
20240625,8,롯데,75,32,40,3,0.444,11.5,4승1무5패,2승,20-2-16,12-1-24
20240625,9,KT,77,33,43,1,0.434,12.5,5승0무5패,2승,17-0-20,16-1-23
20240625,10,키움,75,30,45,0,0.400,15,4승0무6패,1승,16-0-24,14-0-21
20240626,1,KIA,78,45,31,2,0.592,0,6승1무3패,1패,21-1-16,24-1-15
20240626,2,LG,80,44,34,2,0.564,2,5승0무5패,2승,23-1-14,21-1-20
20240626,3,삼성,78,43,34,1,0.558,2.5,5승0무5패,2패,22-0-17,21-1-17
20240626,4,두산,81,43,36,2,0.544,3.5,4승0무6패,1승,24-1-17,19-1-19
20240626,5,SSG,78,39,38,1,0.506,6.5,4승0무6패,1승,19-1-20,20-0-18
20240626,6,NC,78,37,39,2,0.487,8,5승0무5패,2패,18-0-18,19-2-21
20240626,7,한화,77,34,41,2,0.453,10.5,5승0무5패,1패,18-2-20,16-0-21
20240626,8,롯데,76,33,40,3,0.452,10.5,5승1무4패,3승,21-2-16,12-1-24
20240626,9,KT,78,33,44,1,0.429,12.5,5승0무5패,1패,17-0-20,16-1-24
20240626,10,키움,76,31,45,0,0.408,14,5승0무5패,2승,17-0-24,14-0-21
20240627,1,KIA,79,45,32,2,0.584,0,5승1무4패,2패,21-1-16,24-1-16
20240627,2,삼성,79,44,34,1,0.564,1.5,6승0무4패,1승,22-0-17,22-1-17
20240627,3,LG,81,44,35,2,0.557,2,5승0무5패,1패,23-1-15,21-1-20
20240627,4,두산,82,43,37,2,0.538,3.5,3승0무7패,1패,24-1-17,19-1-20
20240627,5,SSG,79,39,39,1,0.500,6.5,3승0무7패,1패,19-1-21,20-0-18
20240627,6,NC,79,37,40,2,0.481,8,4승0무6패,3패,18-0-18,19-2-22
20240627,7,한화,78,35,41,2,0.461,9.5,6승0무4패,1승,19-2-20,16-0-21
20240627,8,롯데,77,34,40,3,0.459,9.5,5승1무4패,4승,22-2-16,12-1-24
20240627,9,KT,79,34,44,1,0.436,11.5,6승0무4패,1승,17-0-20,17-1-24
20240627,10,키움,77,32,45,0,0.416,13,6승0무4패,3승,18-0-24,14-0-21
20240628,1,KIA,80,45,33,2,0.577,0,4승1무5패,3패,21-1-17,24-1-16
20240628,2,삼성,80,44,35,1,0.557,1.5,6승0무4패,1패,22-0-17,22-1-18
20240628,3,LG,82,44,36,2,0.550,2,4승0무6패,2패,23-1-15,21-1-21
20240628,4,두산,83,44,37,2,0.543,2.5,4승0무6패,1승,25-1-17,19-1-20
20240628,5,SSG,80,39,40,1,0.494,6.5,3승0무7패,2패,19-1-21,20-0-19
20240628,6,NC,80,38,40,2,0.487,7,4승0무6패,1승,19-0-18,19-2-22
20240628,7,롯데,78,35,40,3,0.467,8.5,6승1무3패,5승,23-2-16,12-1-24
20240628,8,한화,79,35,42,2,0.455,9.5,5승0무5패,1패,19-2-20,16-0-22
20240628,9,KT,80,35,44,1,0.443,10.5,7승0무3패,2승,18-0-20,17-1-24
20240628,10,키움,78,33,45,0,0.423,12,6승0무4패,4승,18-0-24,15-0-21
20240629,1,KIA,80,45,33,2,0.577,0,4승1무5패,3패,21-1-17,24-1-16
20240629,2,삼성,80,44,35,1,0.557,1.5,6승0무4패,1패,22-0-17,22-1-18
20240629,3,LG,82,44,36,2,0.550,2,4승0무6패,2패,23-1-15,21-1-21
20240629,4,두산,84,44,38,2,0.537,3,3승0무7패,1패,25-1-18,19-1-20
20240629,5,SSG,81,40,40,1,0.500,6,3승0무7패,1승,19-1-21,21-0-19
20240629,6,NC,80,38,40,2,0.487,7,4승0무6패,1승,19-0-18,19-2-22
20240629,7,롯데,78,35,40,3,0.467,8.5,6승1무3패,5승,23-2-16,12-1-24
20240629,8,한화,79,35,42,2,0.455,9.5,5승0무5패,1패,19-2-20,16-0-22
20240629,9,KT,80,35,44,1,0.443,10.5,7승0무3패,2승,18-0-20,17-1-24
20240629,10,키움,78,33,45,0,0.423,12,6승0무4패,4승,18-0-24,15-0-21
20240630,1,KIA,80,45,33,2,0.577,0,4승1무5패,3패,21-1-17,24-1-16
20240630,2,LG,83,45,36,2,0.556,1.5,5승0무5패,1승,23-1-15,22-1-21
20240630,3,삼성,82,44,36,2,0.550,2,5승1무4패,2패,22-0-17,22-2-19
20240630,4,두산,85,44,39,2,0.530,3.5,3승0무7패,2패,25-1-19,19-1-20
20240630,5,SSG,82,41,40,1,0.506,5.5,4승0무6패,2승,19-1-21,22-0-19
20240630,6,NC,81,38,41,2,0.481,7.5,4승0무6패,1패,19-0-19,19-2-22
20240630,7,롯데,78,35,40,3,0.467,8.5,6승1무3패,5승,23-2-16,12-1-24
20240630,8,한화,79,35,42,2,0.455,9.5,5승0무5패,1패,19-2-20,16-0-22
20240630,9,KT,82,36,44,2,0.450,10,7승1무2패,3승,19-1-20,17-1-24
20240630,10,키움,78,33,45,0,0.423,12,6승0무4패,4승,18-0-24,15-0-21
20240702,1,KIA,81,46,33,2,0.582,0,4승1무5패,1승,21-1-17,25-1-16
20240702,2,LG,84,45,37,2,0.549,2.5,4승0무6패,1패,23-1-15,22-1-22
20240702,3,삼성,83,44,37,2,0.543,3,4승1무5패,3패,22-0-18,22-2-19
20240702,4,두산,85,44,39,2,0.530,4,3승0무7패,2패,25-1-19,19-1-20
20240702,5,SSG,82,41,40,1,0.506,6,4승0무6패,2승,19-1-21,22-0-19
20240702,6,NC,81,38,41,2,0.481,8,4승0무6패,1패,19-0-19,19-2-22
20240702,7,롯데,78,35,40,3,0.467,9,6승1무3패,5승,23-2-16,12-1-24
20240702,8,KT,83,37,44,2,0.457,10,7승1무2패,4승,19-1-20,18-1-24
20240702,9,한화,80,35,43,2,0.449,10.5,4승0무6패,2패,19-2-21,16-0-22
20240702,10,키움,79,34,45,0,0.430,12,7승0무3패,5승,19-0-24,15-0-21
20240703,1,KIA,82,47,33,2,0.588,0,5승1무4패,2승,21-1-17,26-1-16
20240703,2,LG,85,45,38,2,0.542,3.5,4승0무6패,2패,23-1-15,22-1-23
20240703,3,삼성,84,44,38,2,0.537,4,3승1무6패,4패,22-0-19,22-2-19
20240703,4,두산,86,45,39,2,0.536,4,3승0무7패,1승,26-1-19,19-1-20
20240703,5,SSG,83,41,41,1,0.500,7,4승0무6패,1패,19-1-21,22-0-20
20240703,6,NC,82,39,41,2,0.488,8,4승0무6패,1승,20-0-19,19-2-22
20240703,7,KT,84,38,44,2,0.463,10,7승1무2패,5승,19-1-20,19-1-24
20240703,8,롯데,79,35,41,3,0.461,10,6승1무3패,1패,23-2-16,12-1-25
20240703,9,한화,81,35,44,2,0.443,11.5,3승0무7패,3패,19-2-22,16-0-22
20240703,10,키움,80,35,45,0,0.438,12,8승0무2패,6승,20-0-24,15-0-21
20240704,1,KIA,83,48,33,2,0.593,0,5승1무4패,3승,21-1-17,27-1-16
20240704,2,LG,86,46,38,2,0.548,3.5,5승0무5패,1승,23-1-15,23-1-23
20240704,3,두산,87,46,39,2,0.541,4,4승0무6패,2승,27-1-19,19-1-20
20240704,4,삼성,85,44,39,2,0.530,5,2승1무7패,5패,22-0-20,22-2-19
20240704,5,SSG,84,41,42,1,0.494,8,4승0무6패,2패,19-1-21,22-0-21
20240704,6,NC,83,40,41,2,0.494,8,5승0무5패,2승,21-0-19,19-2-22
20240704,7,KT,85,38,45,2,0.458,11,7승1무2패,1패,19-1-20,19-1-25
20240704,8,롯데,80,35,42,3,0.455,11,5승1무4패,2패,23-2-16,12-1-26
20240704,9,한화,82,36,44,2,0.450,11.5,4승0무6패,1승,20-2-22,16-0-22
20240704,10,키움,81,35,46,0,0.432,13,7승0무3패,1패,20-0-25,15-0-21
20240709,1,KIA,84,49,33,2,0.598,0,5승1무4패,4승,21-1-17,28-1-16
20240709,2,LG,87,46,39,2,0.541,4.5,4승0무6패,1패,23-1-16,23-1-23
20240709,2,두산,87,46,39,2,0.541,4.5,4승0무6패,2승,27-1-19,19-1-20
20240709,4,삼성,85,44,39,2,0.530,5.5,2승1무7패,5패,22-0-20,22-2-19
20240709,5,SSG,85,42,42,1,0.500,8,4승0무6패,1승,20-1-21,22-0-21
20240709,6,NC,83,40,41,2,0.494,8.5,5승0무5패,2승,21-0-19,19-2-22
20240709,7,KT,85,38,45,2,0.458,11.5,7승1무2패,1패,19-1-20,19-1-25
20240709,8,롯데,81,35,43,3,0.449,12,5승1무4패,3패,23-2-16,12-1-27
20240709,9,한화,83,36,45,2,0.444,12.5,4승0무6패,1패,20-2-22,16-0-23
20240709,10,키움,82,36,46,0,0.439,13,7승0무3패,1승,21-0-25,15-0-21
20240710,1,KIA,85,50,33,2,0.602,0,6승1무3패,5승,21-1-17,29-1-16
20240710,2,삼성,86,45,39,2,0.536,5.5,2승1무7패,1승,23-0-20,22-2-19
20240710,3,LG,88,46,40,2,0.535,5.5,4승0무6패,2패,23-1-17,23-1-23
20240710,3,두산,88,46,40,2,0.535,5.5,4승0무6패,1패,27-1-19,19-1-21
20240710,5,SSG,86,42,43,1,0.494,9,4승0무6패,1패,20-1-22,22-0-21
20240710,6,NC,84,40,42,2,0.488,9.5,4승0무6패,1패,21-0-19,19-2-23
20240710,7,KT,86,39,45,2,0.464,11.5,7승1무2패,1승,20-1-20,19-1-25
20240710,8,롯데,82,36,43,3,0.456,12,6승1무3패,1승,23-2-16,13-1-27
20240710,9,한화,84,37,45,2,0.451,12.5,4승0무6패,1승,20-2-22,17-0-23
20240710,10,키움,83,36,47,0,0.434,14,7승0무3패,1패,21-0-26,15-0-21
20240711,1,KIA,86,51,33,2,0.607,0,6승1무3패,6승,21-1-17,30-1-16
20240711,2,삼성,87,46,39,2,0.541,5.5,3승1무6패,2승,24-0-20,22-2-19
20240711,3,두산,89,47,40,2,0.540,5.5,5승0무5패,1승,27-1-19,20-1-21
20240711,4,LG,89,46,41,2,0.529,6.5,3승0무7패,3패,23-1-18,23-1-23
